"Scenario","Region","Variable","Year","Value"
"Canada Net-zero","Prince Edward Island","Refined Petroleum Products",2023,16.4087355388326
"Canada Net-zero","Prince Edward Island","Refined Petroleum Products",2024,16.0161210087176
"Canada Net-zero","Prince Edward Island","Refined Petroleum Products",2025,15.3313385743781
"Canada Net-zero","Prince Edward Island","Refined Petroleum Products",2026,15.2198743641963
"Canada Net-zero","Prince Edward Island","Refined Petroleum Products",2027,14.7415372385599
"Canada Net-zero","Prince Edward Island","Refined Petroleum Products",2028,14.4334910045315
"Canada Net-zero","Prince Edward Island","Refined Petroleum Products",2029,14.0252194480515
"Canada Net-zero","Prince Edward Island","Refined Petroleum Products",2030,13.6184769069545
"Canada Net-zero","Prince Edward Island","Refined Petroleum Products",2031,13.341276485
"Canada Net-zero","Prince Edward Island","Refined Petroleum Products",2032,13.0698885014091
"Canada Net-zero","Prince Edward Island","Refined Petroleum Products",2033,12.8310676287727
"Canada Net-zero","Prince Edward Island","Refined Petroleum Products",2034,12.7808397231818
"Canada Net-zero","Prince Edward Island","Refined Petroleum Products",2035,10.7374406477182
"Canada Net-zero","Prince Edward Island","Refined Petroleum Products",2036,10.14225
"Canada Net-zero","Prince Edward Island","Refined Petroleum Products",2037,9.5682
"Canada Net-zero","Prince Edward Island","Refined Petroleum Products",2038,9.03862498532727
"Canada Net-zero","Prince Edward Island","Refined Petroleum Products",2039,8.4897
"Canada Net-zero","Prince Edward Island","Refined Petroleum Products",2040,7.9546
"Canada Net-zero","Prince Edward Island","Refined Petroleum Products",2041,7.3623
"Canada Net-zero","Prince Edward Island","Refined Petroleum Products",2042,6.8006
"Canada Net-zero","Prince Edward Island","Refined Petroleum Products",2043,6.2669
"Canada Net-zero","Prince Edward Island","Refined Petroleum Products",2044,5.7497
"Canada Net-zero","Prince Edward Island","Refined Petroleum Products",2045,5.2637
"Canada Net-zero","Prince Edward Island","Refined Petroleum Products",2046,4.7998
"Canada Net-zero","Prince Edward Island","Refined Petroleum Products",2047,4.3513
"Canada Net-zero","Prince Edward Island","Refined Petroleum Products",2048,3.93395248134567
"Canada Net-zero","Prince Edward Island","Refined Petroleum Products",2049,3.60273106766474
"Canada Net-zero","Prince Edward Island","Refined Petroleum Products",2050,3.1730391110289
"Canada Net-zero","Prince Edward Island","Coal, Coke and Coke Oven Gas",2005,0.0014
"Canada Net-zero","Prince Edward Island","Coal, Coke and Coke Oven Gas",2006,0.0014
"Canada Net-zero","Prince Edward Island","Coal, Coke and Coke Oven Gas",2007,0.0014
"Canada Net-zero","Prince Edward Island","Coal, Coke and Coke Oven Gas",2008,0.0014
"Canada Net-zero","Prince Edward Island","Coal, Coke and Coke Oven Gas",2009,0.0014
"Canada Net-zero","Prince Edward Island","Coal, Coke and Coke Oven Gas",2010,0.0014
"Canada Net-zero","Prince Edward Island","Coal, Coke and Coke Oven Gas",2011,0.0014
"Canada Net-zero","Prince Edward Island","Coal, Coke and Coke Oven Gas",2012,0.0014
"Canada Net-zero","Prince Edward Island","Coal, Coke and Coke Oven Gas",2013,0.0014
"Canada Net-zero","Prince Edward Island","Coal, Coke and Coke Oven Gas",2014,0.0014
"Canada Net-zero","Prince Edward Island","Coal, Coke and Coke Oven Gas",2015,0.0014
"Canada Net-zero","Prince Edward Island","Coal, Coke and Coke Oven Gas",2016,0.0014
"Canada Net-zero","Prince Edward Island","Coal, Coke and Coke Oven Gas",2017,0.0014
"Canada Net-zero","Prince Edward Island","Coal, Coke and Coke Oven Gas",2018,0.0014
"Canada Net-zero","Prince Edward Island","Coal, Coke and Coke Oven Gas",2019,0.0014
"Canada Net-zero","Prince Edward Island","Coal, Coke and Coke Oven Gas",2020,0.0014
"Canada Net-zero","Prince Edward Island","Coal, Coke and Coke Oven Gas",2021,0
"Canada Net-zero","Prince Edward Island","Coal, Coke and Coke Oven Gas",2022,1e-04
"Canada Net-zero","Prince Edward Island","Coal, Coke and Coke Oven Gas",2023,1e-04
"Canada Net-zero","Prince Edward Island","Coal, Coke and Coke Oven Gas",2024,1e-04
"Canada Net-zero","Prince Edward Island","Coal, Coke and Coke Oven Gas",2025,1e-04
"Canada Net-zero","Prince Edward Island","Coal, Coke and Coke Oven Gas",2026,1e-04
"Canada Net-zero","Prince Edward Island","Coal, Coke and Coke Oven Gas",2027,1e-04
"Canada Net-zero","Prince Edward Island","Coal, Coke and Coke Oven Gas",2028,1e-04
"Canada Net-zero","Prince Edward Island","Coal, Coke and Coke Oven Gas",2029,1e-04
"Canada Net-zero","Prince Edward Island","Coal, Coke and Coke Oven Gas",2030,1e-04
"Canada Net-zero","Prince Edward Island","Coal, Coke and Coke Oven Gas",2031,1e-04
"Canada Net-zero","Prince Edward Island","Coal, Coke and Coke Oven Gas",2032,1e-04
"Canada Net-zero","Prince Edward Island","Coal, Coke and Coke Oven Gas",2033,1e-04
"Canada Net-zero","Prince Edward Island","Coal, Coke and Coke Oven Gas",2034,1e-04
"Canada Net-zero","Prince Edward Island","Coal, Coke and Coke Oven Gas",2035,1e-04
"Canada Net-zero","Prince Edward Island","Coal, Coke and Coke Oven Gas",2036,1e-04
"Canada Net-zero","Prince Edward Island","Coal, Coke and Coke Oven Gas",2037,1e-04
"Canada Net-zero","Prince Edward Island","Coal, Coke and Coke Oven Gas",2038,1e-04
"Canada Net-zero","Prince Edward Island","Coal, Coke and Coke Oven Gas",2039,1e-04
"Canada Net-zero","Prince Edward Island","Coal, Coke and Coke Oven Gas",2040,1e-04
"Canada Net-zero","Prince Edward Island","Coal, Coke and Coke Oven Gas",2041,1e-04
"Canada Net-zero","Prince Edward Island","Coal, Coke and Coke Oven Gas",2042,1e-04
"Canada Net-zero","Prince Edward Island","Coal, Coke and Coke Oven Gas",2043,1e-04
"Canada Net-zero","Prince Edward Island","Coal, Coke and Coke Oven Gas",2044,1e-04
"Canada Net-zero","Prince Edward Island","Coal, Coke and Coke Oven Gas",2045,1e-04
"Canada Net-zero","Prince Edward Island","Coal, Coke and Coke Oven Gas",2046,1e-04
"Canada Net-zero","Prince Edward Island","Coal, Coke and Coke Oven Gas",2047,1e-04
"Canada Net-zero","Prince Edward Island","Coal, Coke and Coke Oven Gas",2048,1e-04
"Canada Net-zero","Prince Edward Island","Coal, Coke and Coke Oven Gas",2049,1e-04
"Canada Net-zero","Prince Edward Island","Coal, Coke and Coke Oven Gas",2050,1e-04
"Canada Net-zero","Prince Edward Island","Hydro",2005,0
"Canada Net-zero","Prince Edward Island","Hydro",2006,0
"Canada Net-zero","Prince Edward Island","Hydro",2007,0
"Canada Net-zero","Prince Edward Island","Hydro",2008,0
"Canada Net-zero","Prince Edward Island","Hydro",2009,0
"Canada Net-zero","Prince Edward Island","Hydro",2010,0
"Canada Net-zero","Prince Edward Island","Hydro",2011,0
"Canada Net-zero","Prince Edward Island","Hydro",2012,0
"Canada Net-zero","Prince Edward Island","Hydro",2013,0
"Canada Net-zero","Prince Edward Island","Hydro",2014,0
"Canada Net-zero","Prince Edward Island","Hydro",2015,0
"Canada Net-zero","Prince Edward Island","Hydro",2016,0
"Canada Net-zero","Prince Edward Island","Hydro",2017,0
"Canada Net-zero","Prince Edward Island","Hydro",2018,0
"Canada Net-zero","Prince Edward Island","Hydro",2019,0
"Canada Net-zero","Prince Edward Island","Hydro",2020,0
"Canada Net-zero","Prince Edward Island","Hydro",2021,0
"Canada Net-zero","Prince Edward Island","Hydro",2022,0
"Canada Net-zero","Prince Edward Island","Hydro",2023,0
"Canada Net-zero","Prince Edward Island","Hydro",2024,0
"Canada Net-zero","Prince Edward Island","Hydro",2025,0
"Canada Net-zero","Prince Edward Island","Hydro",2026,0
"Canada Net-zero","Prince Edward Island","Hydro",2027,0
"Canada Net-zero","Prince Edward Island","Hydro",2028,0
"Canada Net-zero","Prince Edward Island","Hydro",2029,0
"Canada Net-zero","Prince Edward Island","Hydro",2030,0
"Canada Net-zero","Prince Edward Island","Hydro",2031,0
"Canada Net-zero","Prince Edward Island","Hydro",2032,0
"Canada Net-zero","Prince Edward Island","Hydro",2033,0
"Canada Net-zero","Prince Edward Island","Hydro",2034,0
"Canada Net-zero","Prince Edward Island","Hydro",2035,0
"Canada Net-zero","Prince Edward Island","Hydro",2036,0
"Canada Net-zero","Prince Edward Island","Hydro",2037,0
"Canada Net-zero","Prince Edward Island","Hydro",2038,0
"Canada Net-zero","Prince Edward Island","Hydro",2039,0
"Canada Net-zero","Prince Edward Island","Hydro",2040,0
"Canada Net-zero","Prince Edward Island","Hydro",2041,0
"Canada Net-zero","Prince Edward Island","Hydro",2042,0
"Canada Net-zero","Prince Edward Island","Hydro",2043,0
"Canada Net-zero","Prince Edward Island","Hydro",2044,0
"Canada Net-zero","Prince Edward Island","Hydro",2045,0
"Canada Net-zero","Prince Edward Island","Hydro",2046,0
"Canada Net-zero","Prince Edward Island","Hydro",2047,0
"Canada Net-zero","Prince Edward Island","Hydro",2048,0
"Canada Net-zero","Prince Edward Island","Hydro",2049,0
"Canada Net-zero","Prince Edward Island","Hydro",2050,0
"Canada Net-zero","Prince Edward Island","Nuclear",2005,0
"Canada Net-zero","Prince Edward Island","Nuclear",2006,0
"Canada Net-zero","Prince Edward Island","Nuclear",2007,0
"Canada Net-zero","Prince Edward Island","Nuclear",2008,0
"Canada Net-zero","Prince Edward Island","Nuclear",2009,0
"Canada Net-zero","Prince Edward Island","Nuclear",2010,0
"Canada Net-zero","Prince Edward Island","Nuclear",2011,0
"Canada Net-zero","Prince Edward Island","Nuclear",2012,0
"Canada Net-zero","Prince Edward Island","Nuclear",2013,0
"Canada Net-zero","Prince Edward Island","Nuclear",2014,0
"Canada Net-zero","Prince Edward Island","Nuclear",2015,0
"Canada Net-zero","Prince Edward Island","Nuclear",2016,0
"Canada Net-zero","Prince Edward Island","Nuclear",2017,0
"Canada Net-zero","Prince Edward Island","Nuclear",2018,0
"Canada Net-zero","Prince Edward Island","Nuclear",2019,0
"Canada Net-zero","Prince Edward Island","Nuclear",2020,0
"Canada Net-zero","Prince Edward Island","Nuclear",2021,0
"Canada Net-zero","Prince Edward Island","Nuclear",2022,0
"Canada Net-zero","Prince Edward Island","Nuclear",2023,0
"Canada Net-zero","Prince Edward Island","Nuclear",2024,0
"Canada Net-zero","Prince Edward Island","Nuclear",2025,0
"Canada Net-zero","Prince Edward Island","Nuclear",2026,0
"Canada Net-zero","Prince Edward Island","Nuclear",2027,0
"Canada Net-zero","Prince Edward Island","Nuclear",2028,0
"Canada Net-zero","Prince Edward Island","Nuclear",2029,0
"Canada Net-zero","Prince Edward Island","Nuclear",2030,0
"Canada Net-zero","Prince Edward Island","Nuclear",2031,0
"Canada Net-zero","Prince Edward Island","Nuclear",2032,0
"Canada Net-zero","Prince Edward Island","Nuclear",2033,0
"Canada Net-zero","Prince Edward Island","Nuclear",2034,0
"Canada Net-zero","Prince Edward Island","Nuclear",2035,6.74599113385213
"Canada Net-zero","Prince Edward Island","Nuclear",2036,8.81501565691599
"Canada Net-zero","Prince Edward Island","Nuclear",2037,10.8010738453757
"Canada Net-zero","Prince Edward Island","Nuclear",2038,12.810864997602
"Canada Net-zero","Prince Edward Island","Nuclear",2039,15.1084376328761
"Canada Net-zero","Prince Edward Island","Nuclear",2040,17.0477242804761
"Canada Net-zero","Prince Edward Island","Nuclear",2041,18.4889933016692
"Canada Net-zero","Prince Edward Island","Nuclear",2042,21.4883133314104
"Canada Net-zero","Prince Edward Island","Nuclear",2043,23.1921878034247
"Canada Net-zero","Prince Edward Island","Nuclear",2044,24.2727676145095
"Canada Net-zero","Prince Edward Island","Nuclear",2045,25.8214134030829
"Canada Net-zero","Prince Edward Island","Nuclear",2046,26.9222070182769
"Canada Net-zero","Prince Edward Island","Nuclear",2047,27.7316066745817
"Canada Net-zero","Prince Edward Island","Nuclear",2048,28.6279931796199
"Canada Net-zero","Prince Edward Island","Nuclear",2049,29.3179077007584
"Canada Net-zero","Prince Edward Island","Nuclear",2050,31.4488271501557
"Canada Net-zero","Prince Edward Island","Other Renewables and Landfill Gas",2005,1.3762
"Canada Net-zero","Prince Edward Island","Other Renewables and Landfill Gas",2006,1.3724
"Canada Net-zero","Prince Edward Island","Other Renewables and Landfill Gas",2007,1.482
"Canada Net-zero","Prince Edward Island","Other Renewables and Landfill Gas",2008,2.1927
"Canada Net-zero","Prince Edward Island","Other Renewables and Landfill Gas",2009,3.0026
"Canada Net-zero","Prince Edward Island","Other Renewables and Landfill Gas",2010,3.409
"Canada Net-zero","Prince Edward Island","Other Renewables and Landfill Gas",2011,3.7062
"Canada Net-zero","Prince Edward Island","Other Renewables and Landfill Gas",2012,3.7803
"Canada Net-zero","Prince Edward Island","Other Renewables and Landfill Gas",2013,3.8986
"Canada Net-zero","Prince Edward Island","Other Renewables and Landfill Gas",2014,4.2907
"Canada Net-zero","Prince Edward Island","Other Renewables and Landfill Gas",2015,4.3429
"Canada Net-zero","Prince Edward Island","Other Renewables and Landfill Gas",2016,4.2134
"Canada Net-zero","Prince Edward Island","Other Renewables and Landfill Gas",2017,4.355
"Canada Net-zero","Prince Edward Island","Other Renewables and Landfill Gas",2018,4.5033
"Canada Net-zero","Prince Edward Island","Other Renewables and Landfill Gas",2019,4.5813
"Canada Net-zero","Prince Edward Island","Other Renewables and Landfill Gas",2020,4.71604719173379
"Canada Net-zero","Prince Edward Island","Other Renewables and Landfill Gas",2021,4.56847572594123
"Canada Net-zero","Prince Edward Island","Other Renewables and Landfill Gas",2022,6.3375751846538
"Canada Net-zero","Prince Edward Island","Other Renewables and Landfill Gas",2023,6.52260900881287
"Canada Net-zero","Prince Edward Island","Other Renewables and Landfill Gas",2024,6.61643071665845
"Canada Net-zero","Prince Edward Island","Other Renewables and Landfill Gas",2025,8.04558923957006
"Canada Net-zero","Prince Edward Island","Other Renewables and Landfill Gas",2026,8.11854024620645
"Canada Net-zero","Prince Edward Island","Other Renewables and Landfill Gas",2027,8.46655484945361
"Canada Net-zero","Prince Edward Island","Other Renewables and Landfill Gas",2028,8.63823070795705
"Canada Net-zero","Prince Edward Island","Other Renewables and Landfill Gas",2029,8.90081345000468
"Canada Net-zero","Prince Edward Island","Other Renewables and Landfill Gas",2030,9.12150045622552
"Canada Net-zero","Prince Edward Island","Other Renewables and Landfill Gas",2031,9.20063349973736
"Canada Net-zero","Prince Edward Island","Other Renewables and Landfill Gas",2032,9.2723396953558
"Canada Net-zero","Prince Edward Island","Other Renewables and Landfill Gas",2033,9.32392811522907
"Canada Net-zero","Prince Edward Island","Other Renewables and Landfill Gas",2034,9.36744342243784
"Canada Net-zero","Prince Edward Island","Other Renewables and Landfill Gas",2035,9.28440046179427
"Canada Net-zero","Prince Edward Island","Other Renewables and Landfill Gas",2036,9.28262966649681
"Canada Net-zero","Prince Edward Island","Other Renewables and Landfill Gas",2037,9.29592714345984
"Canada Net-zero","Prince Edward Island","Other Renewables and Landfill Gas",2038,9.29505561953689
"Canada Net-zero","Prince Edward Island","Other Renewables and Landfill Gas",2039,9.30480907133323
"Canada Net-zero","Prince Edward Island","Other Renewables and Landfill Gas",2040,9.30551023412693
"Canada Net-zero","Prince Edward Island","Other Renewables and Landfill Gas",2041,9.31353345960243
"Canada Net-zero","Prince Edward Island","Other Renewables and Landfill Gas",2042,9.33364411647996
"Canada Net-zero","Prince Edward Island","Other Renewables and Landfill Gas",2043,9.32541756975938
"Canada Net-zero","Prince Edward Island","Other Renewables and Landfill Gas",2044,9.31723679259392
"Canada Net-zero","Prince Edward Island","Other Renewables and Landfill Gas",2045,9.30201385087064
"Canada Net-zero","Prince Edward Island","Other Renewables and Landfill Gas",2046,9.29345971353136
"Canada Net-zero","Prince Edward Island","Other Renewables and Landfill Gas",2047,9.28809609183977
"Canada Net-zero","Prince Edward Island","Other Renewables and Landfill Gas",2048,9.27293964344847
