"Scenario","Region","Variable","Year","Value"
"Canada Net-zero","Quebec","Solar (Utility scale)",2026,0.297
"Canada Net-zero","Quebec","Solar (Utility scale)",2027,0.297
"Canada Net-zero","Quebec","Solar (Utility scale)",2028,0.297
"Canada Net-zero","Quebec","Solar (Utility scale)",2029,0.297
"Canada Net-zero","Quebec","Solar (Utility scale)",2030,0.297
"Canada Net-zero","Quebec","Solar (Utility scale)",2031,0.297
"Canada Net-zero","Quebec","Solar (Utility scale)",2032,0.297
"Canada Net-zero","Quebec","Solar (Utility scale)",2033,0.297
"Canada Net-zero","Quebec","Solar (Utility scale)",2034,0.297
"Canada Net-zero","Quebec","Solar (Utility scale)",2035,0.297
"Canada Net-zero","Quebec","Solar (Utility scale)",2036,0.297
"Canada Net-zero","Quebec","Solar (Utility scale)",2037,0.297
"Canada Net-zero","Quebec","Solar (Utility scale)",2038,0.297
"Canada Net-zero","Quebec","Solar (Utility scale)",2039,0.297
"Canada Net-zero","Quebec","Solar (Utility scale)",2040,0.297
"Canada Net-zero","Quebec","Solar (Utility scale)",2041,0.297
"Canada Net-zero","Quebec","Solar (Utility scale)",2042,0.297
"Canada Net-zero","Quebec","Solar (Utility scale)",2043,0.297
"Canada Net-zero","Quebec","Solar (Utility scale)",2044,0.297
"Canada Net-zero","Quebec","Solar (Utility scale)",2045,0.297
"Canada Net-zero","Quebec","Solar (Utility scale)",2046,0.297
"Canada Net-zero","Quebec","Solar (Utility scale)",2047,0.297
"Canada Net-zero","Quebec","Solar (Utility scale)",2048,0.297
"Canada Net-zero","Quebec","Solar (Utility scale)",2049,0.297
"Canada Net-zero","Quebec","Solar (Utility scale)",2050,0.297
"Canada Net-zero","Quebec","Total",2020,46689.897
"Canada Net-zero","Quebec","Total",2021,47108.897
"Canada Net-zero","Quebec","Total",2022,47108.897
"Canada Net-zero","Quebec","Total",2023,47108.897
"Canada Net-zero","Quebec","Total",2024,47308.897
"Canada Net-zero","Quebec","Total",2025,47277.897
"Canada Net-zero","Quebec","Total",2026,47826.897
"Canada Net-zero","Quebec","Total",2027,48342.897
"Canada Net-zero","Quebec","Total",2028,48958.897
"Canada Net-zero","Quebec","Total",2029,49574.897
"Canada Net-zero","Quebec","Total",2030,50090.897
"Canada Net-zero","Quebec","Total",2031,50730.897
"Canada Net-zero","Quebec","Total",2032,51260.897
"Canada Net-zero","Quebec","Total",2033,51800.897
"Canada Net-zero","Quebec","Total",2034,52430.897
"Canada Net-zero","Quebec","Total",2035,52410.897
"Canada Net-zero","Quebec","Total",2036,52972.897
"Canada Net-zero","Quebec","Total",2037,53530.897
"Canada Net-zero","Quebec","Total",2038,54090.897
"Canada Net-zero","Quebec","Total",2039,54660.897
"Canada Net-zero","Quebec","Total",2040,55220.897
"Canada Net-zero","Quebec","Total",2041,55440.897
"Canada Net-zero","Quebec","Total",2042,55660.897
"Canada Net-zero","Quebec","Total",2043,55880.897
"Canada Net-zero","Quebec","Total",2044,56110.897
"Canada Net-zero","Quebec","Total",2045,56750.897
"Canada Net-zero","Quebec","Total",2046,57190.897
"Canada Net-zero","Quebec","Total",2047,57650.897
"Canada Net-zero","Quebec","Total",2048,58120.897
"Canada Net-zero","Quebec","Total",2049,58580.897
"Canada Net-zero","Quebec","Total",2050,58940.897
"Canada Net-zero","Quebec","Uranium SMR",2020,0
"Canada Net-zero","Quebec","Uranium SMR",2021,0
"Canada Net-zero","Quebec","Uranium SMR",2022,0
"Canada Net-zero","Quebec","Uranium SMR",2023,0
"Canada Net-zero","Quebec","Uranium SMR",2024,0
"Canada Net-zero","Quebec","Uranium SMR",2025,0
"Canada Net-zero","Quebec","Uranium SMR",2026,0
"Canada Net-zero","Quebec","Uranium SMR",2027,0
"Canada Net-zero","Quebec","Uranium SMR",2028,0
"Canada Net-zero","Quebec","Uranium SMR",2029,0
"Canada Net-zero","Quebec","Uranium SMR",2030,0
"Canada Net-zero","Quebec","Uranium SMR",2031,0
"Canada Net-zero","Quebec","Uranium SMR",2032,0
"Canada Net-zero","Quebec","Uranium SMR",2033,0
"Canada Net-zero","Quebec","Uranium SMR",2034,0
"Canada Net-zero","Quebec","Uranium SMR",2035,0
"Canada Net-zero","Quebec","Uranium SMR",2036,532
"Canada Net-zero","Quebec","Uranium SMR",2037,1060
"Canada Net-zero","Quebec","Uranium SMR",2038,1590
"Canada Net-zero","Quebec","Uranium SMR",2039,2130
"Canada Net-zero","Quebec","Uranium SMR",2040,2660
"Canada Net-zero","Quebec","Uranium SMR",2041,2730
"Canada Net-zero","Quebec","Uranium SMR",2042,2790
"Canada Net-zero","Quebec","Uranium SMR",2043,2860
"Canada Net-zero","Quebec","Uranium SMR",2044,2930
"Canada Net-zero","Quebec","Uranium SMR",2045,3000
"Canada Net-zero","Quebec","Uranium SMR",2046,3000
"Canada Net-zero","Quebec","Uranium SMR",2047,3000
"Canada Net-zero","Quebec","Uranium SMR",2048,3000
"Canada Net-zero","Quebec","Uranium SMR",2049,3000
"Canada Net-zero","Quebec","Uranium SMR",2050,3000
"Canada Net-zero","Saskatchewan","Bioenergy",2020,36
"Canada Net-zero","Saskatchewan","Bioenergy",2021,36
"Canada Net-zero","Saskatchewan","Bioenergy",2022,36
"Canada Net-zero","Saskatchewan","Bioenergy",2023,36
"Canada Net-zero","Saskatchewan","Bioenergy",2024,36
"Canada Net-zero","Saskatchewan","Bioenergy",2025,36
"Canada Net-zero","Saskatchewan","Bioenergy",2026,36
"Canada Net-zero","Saskatchewan","Bioenergy",2027,36
"Canada Net-zero","Saskatchewan","Bioenergy",2028,36
"Canada Net-zero","Saskatchewan","Bioenergy",2029,36
"Canada Net-zero","Saskatchewan","Bioenergy",2030,36
"Canada Net-zero","Saskatchewan","Bioenergy",2031,36
"Canada Net-zero","Saskatchewan","Bioenergy",2032,36
"Canada Net-zero","Saskatchewan","Bioenergy",2033,36
"Canada Net-zero","Saskatchewan","Bioenergy",2034,36
"Canada Net-zero","Saskatchewan","Bioenergy",2035,36
"Canada Net-zero","Saskatchewan","Bioenergy",2036,36
"Canada Net-zero","Saskatchewan","Bioenergy",2037,36
"Canada Net-zero","Saskatchewan","Bioenergy",2038,36
"Canada Net-zero","Saskatchewan","Bioenergy",2039,36
"Canada Net-zero","Saskatchewan","Bioenergy",2040,36
"Canada Net-zero","Saskatchewan","Bioenergy",2041,36
"Canada Net-zero","Saskatchewan","Bioenergy",2042,36
"Canada Net-zero","Saskatchewan","Bioenergy",2043,36
"Canada Net-zero","Saskatchewan","Bioenergy",2044,36
"Canada Net-zero","Saskatchewan","Bioenergy",2045,36
"Canada Net-zero","Saskatchewan","Bioenergy",2046,36
"Canada Net-zero","Saskatchewan","Bioenergy",2047,36
"Canada Net-zero","Saskatchewan","Bioenergy",2048,36
"Canada Net-zero","Saskatchewan","Bioenergy",2049,36
"Canada Net-zero","Saskatchewan","Bioenergy",2050,36
"Canada Net-zero","Saskatchewan","Bioenergy with CCUS",2020,0
"Canada Net-zero","Saskatchewan","Bioenergy with CCUS",2021,0
"Canada Net-zero","Saskatchewan","Bioenergy with CCUS",2022,0
"Canada Net-zero","Saskatchewan","Bioenergy with CCUS",2023,0
"Canada Net-zero","Saskatchewan","Bioenergy with CCUS",2024,0
"Canada Net-zero","Saskatchewan","Bioenergy with CCUS",2025,0
"Canada Net-zero","Saskatchewan","Bioenergy with CCUS",2026,0
"Canada Net-zero","Saskatchewan","Bioenergy with CCUS",2027,0
"Canada Net-zero","Saskatchewan","Bioenergy with CCUS",2028,0
"Canada Net-zero","Saskatchewan","Bioenergy with CCUS",2029,0
"Canada Net-zero","Saskatchewan","Bioenergy with CCUS",2030,0
"Canada Net-zero","Saskatchewan","Bioenergy with CCUS",2031,111
"Canada Net-zero","Saskatchewan","Bioenergy with CCUS",2032,222
"Canada Net-zero","Saskatchewan","Bioenergy with CCUS",2033,333
"Canada Net-zero","Saskatchewan","Bioenergy with CCUS",2034,444
"Canada Net-zero","Saskatchewan","Bioenergy with CCUS",2035,556
"Canada Net-zero","Saskatchewan","Bioenergy with CCUS",2036,689
"Canada Net-zero","Saskatchewan","Bioenergy with CCUS",2037,822
"Canada Net-zero","Saskatchewan","Bioenergy with CCUS",2038,956
"Canada Net-zero","Saskatchewan","Bioenergy with CCUS",2039,1090
"Canada Net-zero","Saskatchewan","Bioenergy with CCUS",2040,1220
"Canada Net-zero","Saskatchewan","Bioenergy with CCUS",2041,1360
"Canada Net-zero","Saskatchewan","Bioenergy with CCUS",2042,1490
"Canada Net-zero","Saskatchewan","Bioenergy with CCUS",2043,1620
"Canada Net-zero","Saskatchewan","Bioenergy with CCUS",2044,1760
"Canada Net-zero","Saskatchewan","Bioenergy with CCUS",2045,1890
"Canada Net-zero","Saskatchewan","Bioenergy with CCUS",2046,2030
"Canada Net-zero","Saskatchewan","Bioenergy with CCUS",2047,2180
"Canada Net-zero","Saskatchewan","Bioenergy with CCUS",2048,2320
"Canada Net-zero","Saskatchewan","Bioenergy with CCUS",2049,2470
"Canada Net-zero","Saskatchewan","Bioenergy with CCUS",2050,2610
"Canada Net-zero","Saskatchewan","Coal and Coke",2020,1420
"Canada Net-zero","Saskatchewan","Coal and Coke",2021,1420
"Canada Net-zero","Saskatchewan","Coal and Coke",2022,1280
"Canada Net-zero","Saskatchewan","Coal and Coke",2023,1140
"Canada Net-zero","Saskatchewan","Coal and Coke",2024,1140
"Canada Net-zero","Saskatchewan","Coal and Coke",2025,1140
"Canada Net-zero","Saskatchewan","Coal and Coke",2026,1140
"Canada Net-zero","Saskatchewan","Coal and Coke",2027,851
"Canada Net-zero","Saskatchewan","Coal and Coke",2028,851
"Canada Net-zero","Saskatchewan","Coal and Coke",2029,276
"Canada Net-zero","Saskatchewan","Coal and Coke",2030,276
"Canada Net-zero","Saskatchewan","Coal and Coke",2031,0
"Canada Net-zero","Saskatchewan","Coal and Coke",2032,0
"Canada Net-zero","Saskatchewan","Coal and Coke",2033,0
"Canada Net-zero","Saskatchewan","Coal and Coke",2034,0
"Canada Net-zero","Saskatchewan","Coal and Coke",2035,0
"Canada Net-zero","Saskatchewan","Coal and Coke",2036,0
"Canada Net-zero","Saskatchewan","Coal and Coke",2037,0
"Canada Net-zero","Saskatchewan","Coal and Coke",2038,0
"Canada Net-zero","Saskatchewan","Coal and Coke",2039,0
"Canada Net-zero","Saskatchewan","Coal and Coke",2040,0
"Canada Net-zero","Saskatchewan","Coal and Coke",2041,0
"Canada Net-zero","Saskatchewan","Coal and Coke",2042,0
"Canada Net-zero","Saskatchewan","Coal and Coke",2043,0
"Canada Net-zero","Saskatchewan","Coal and Coke",2044,0
"Canada Net-zero","Saskatchewan","Coal and Coke",2045,0
"Canada Net-zero","Saskatchewan","Coal and Coke",2046,0
"Canada Net-zero","Saskatchewan","Coal and Coke",2047,0
"Canada Net-zero","Saskatchewan","Coal and Coke",2048,0
"Canada Net-zero","Saskatchewan","Coal and Coke",2049,0
"Canada Net-zero","Saskatchewan","Coal and Coke",2050,0
"Canada Net-zero","Saskatchewan","Coal with CCUS",2020,115
"Canada Net-zero","Saskatchewan","Coal with CCUS",2021,115
"Canada Net-zero","Saskatchewan","Coal with CCUS",2022,115
"Canada Net-zero","Saskatchewan","Coal with CCUS",2023,115
"Canada Net-zero","Saskatchewan","Coal with CCUS",2024,115
"Canada Net-zero","Saskatchewan","Coal with CCUS",2025,115
"Canada Net-zero","Saskatchewan","Coal with CCUS",2026,115
"Canada Net-zero","Saskatchewan","Coal with CCUS",2027,115
"Canada Net-zero","Saskatchewan","Coal with CCUS",2028,115
"Canada Net-zero","Saskatchewan","Coal with CCUS",2029,115
"Canada Net-zero","Saskatchewan","Coal with CCUS",2030,115
"Canada Net-zero","Saskatchewan","Coal with CCUS",2031,115
"Canada Net-zero","Saskatchewan","Coal with CCUS",2032,115
"Canada Net-zero","Saskatchewan","Coal with CCUS",2033,115
"Canada Net-zero","Saskatchewan","Coal with CCUS",2034,115
"Canada Net-zero","Saskatchewan","Coal with CCUS",2035,0
"Canada Net-zero","Saskatchewan","Coal with CCUS",2036,0
"Canada Net-zero","Saskatchewan","Coal with CCUS",2037,0
"Canada Net-zero","Saskatchewan","Coal with CCUS",2038,0
"Canada Net-zero","Saskatchewan","Coal with CCUS",2039,0
"Canada Net-zero","Saskatchewan","Coal with CCUS",2040,0
"Canada Net-zero","Saskatchewan","Coal with CCUS",2041,0
"Canada Net-zero","Saskatchewan","Coal with CCUS",2042,0
"Canada Net-zero","Saskatchewan","Coal with CCUS",2043,0
"Canada Net-zero","Saskatchewan","Coal with CCUS",2044,0
"Canada Net-zero","Saskatchewan","Coal with CCUS",2045,0
"Canada Net-zero","Saskatchewan","Coal with CCUS",2046,0
"Canada Net-zero","Saskatchewan","Coal with CCUS",2047,0
"Canada Net-zero","Saskatchewan","Coal with CCUS",2048,0
"Canada Net-zero","Saskatchewan","Coal with CCUS",2049,0
"Canada Net-zero","Saskatchewan","Coal with CCUS",2050,0
"Canada Net-zero","Saskatchewan","Hydro",2020,889
"Canada Net-zero","Saskatchewan","Hydro",2021,889
"Canada Net-zero","Saskatchewan","Hydro",2022,889
"Canada Net-zero","Saskatchewan","Hydro",2023,889
"Canada Net-zero","Saskatchewan","Hydro",2024,889
"Canada Net-zero","Saskatchewan","Hydro",2025,914
"Canada Net-zero","Saskatchewan","Hydro",2026,914
"Canada Net-zero","Saskatchewan","Hydro",2027,914
"Canada Net-zero","Saskatchewan","Hydro",2028,914
"Canada Net-zero","Saskatchewan","Hydro",2029,914
"Canada Net-zero","Saskatchewan","Hydro",2030,914
"Canada Net-zero","Saskatchewan","Hydro",2031,924
"Canada Net-zero","Saskatchewan","Hydro",2032,959
"Canada Net-zero","Saskatchewan","Hydro",2033,969
"Canada Net-zero","Saskatchewan","Hydro",2034,979
"Canada Net-zero","Saskatchewan","Hydro",2035,989
"Canada Net-zero","Saskatchewan","Hydro",2036,989
"Canada Net-zero","Saskatchewan","Hydro",2037,989
"Canada Net-zero","Saskatchewan","Hydro",2038,989
"Canada Net-zero","Saskatchewan","Hydro",2039,989
"Canada Net-zero","Saskatchewan","Hydro",2040,989
"Canada Net-zero","Saskatchewan","Hydro",2041,989
"Canada Net-zero","Saskatchewan","Hydro",2042,989
"Canada Net-zero","Saskatchewan","Hydro",2043,989
"Canada Net-zero","Saskatchewan","Hydro",2044,989
"Canada Net-zero","Saskatchewan","Hydro",2045,989
"Canada Net-zero","Saskatchewan","Hydro",2046,989
"Canada Net-zero","Saskatchewan","Hydro",2047,989
"Canada Net-zero","Saskatchewan","Hydro",2048,989
"Canada Net-zero","Saskatchewan","Hydro",2049,989
"Canada Net-zero","Saskatchewan","Hydro",2050,989
"Canada Net-zero","Saskatchewan","Natural Gas",2020,1840
"Canada Net-zero","Saskatchewan","Natural Gas",2021,1840
"Canada Net-zero","Saskatchewan","Natural Gas",2022,1840
"Canada Net-zero","Saskatchewan","Natural Gas",2023,1840
"Canada Net-zero","Saskatchewan","Natural Gas",2024,2100
"Canada Net-zero","Saskatchewan","Natural Gas",2025,3010
"Canada Net-zero","Saskatchewan","Natural Gas",2026,3180
"Canada Net-zero","Saskatchewan","Natural Gas",2027,3360
"Canada Net-zero","Saskatchewan","Natural Gas",2028,3540
"Canada Net-zero","Saskatchewan","Natural Gas",2029,3720
"Canada Net-zero","Saskatchewan","Natural Gas",2030,3890
"Canada Net-zero","Saskatchewan","Natural Gas",2031,3890
"Canada Net-zero","Saskatchewan","Natural Gas",2032,3890
"Canada Net-zero","Saskatchewan","Natural Gas",2033,3890
"Canada Net-zero","Saskatchewan","Natural Gas",2034,3890
"Canada Net-zero","Saskatchewan","Natural Gas",2035,2800
"Canada Net-zero","Saskatchewan","Natural Gas",2036,2800
"Canada Net-zero","Saskatchewan","Natural Gas",2037,2780
"Canada Net-zero","Saskatchewan","Natural Gas",2038,2630
"Canada Net-zero","Saskatchewan","Natural Gas",2039,2370
"Canada Net-zero","Saskatchewan","Natural Gas",2040,2370
"Canada Net-zero","Saskatchewan","Natural Gas",2041,2370
"Canada Net-zero","Saskatchewan","Natural Gas",2042,2370
"Canada Net-zero","Saskatchewan","Natural Gas",2043,2370
"Canada Net-zero","Saskatchewan","Natural Gas",2044,2370
"Canada Net-zero","Saskatchewan","Natural Gas",2045,2280
"Canada Net-zero","Saskatchewan","Natural Gas",2046,2030
"Canada Net-zero","Saskatchewan","Natural Gas",2047,2030
"Canada Net-zero","Saskatchewan","Natural Gas",2048,1950
"Canada Net-zero","Saskatchewan","Natural Gas",2049,1950
"Canada Net-zero","Saskatchewan","Natural Gas",2050,1040
"Canada Net-zero","Saskatchewan","Natural Gas with CCUS",2020,0
"Canada Net-zero","Saskatchewan","Natural Gas with CCUS",2021,0
"Canada Net-zero","Saskatchewan","Natural Gas with CCUS",2022,0
"Canada Net-zero","Saskatchewan","Natural Gas with CCUS",2023,0
"Canada Net-zero","Saskatchewan","Natural Gas with CCUS",2024,0
"Canada Net-zero","Saskatchewan","Natural Gas with CCUS",2025,0
"Canada Net-zero","Saskatchewan","Natural Gas with CCUS",2026,0
"Canada Net-zero","Saskatchewan","Natural Gas with CCUS",2027,0
"Canada Net-zero","Saskatchewan","Natural Gas with CCUS",2028,0
"Canada Net-zero","Saskatchewan","Natural Gas with CCUS",2029,0
"Canada Net-zero","Saskatchewan","Natural Gas with CCUS",2030,0
"Canada Net-zero","Saskatchewan","Natural Gas with CCUS",2031,0
"Canada Net-zero","Saskatchewan","Natural Gas with CCUS",2032,0
"Canada Net-zero","Saskatchewan","Natural Gas with CCUS",2033,0
"Canada Net-zero","Saskatchewan","Natural Gas with CCUS",2034,0
"Canada Net-zero","Saskatchewan","Natural Gas with CCUS",2035,13.3
"Canada Net-zero","Saskatchewan","Natural Gas with CCUS",2036,77.7
"Canada Net-zero","Saskatchewan","Natural Gas with CCUS",2037,142
"Canada Net-zero","Saskatchewan","Natural Gas with CCUS",2038,207
"Canada Net-zero","Saskatchewan","Natural Gas with CCUS",2039,271
"Canada Net-zero","Saskatchewan","Natural Gas with CCUS",2040,336
"Canada Net-zero","Saskatchewan","Natural Gas with CCUS",2041,377
"Canada Net-zero","Saskatchewan","Natural Gas with CCUS",2042,418
"Canada Net-zero","Saskatchewan","Natural Gas with CCUS",2043,460
"Canada Net-zero","Saskatchewan","Natural Gas with CCUS",2044,501
"Canada Net-zero","Saskatchewan","Natural Gas with CCUS",2045,542
"Canada Net-zero","Saskatchewan","Natural Gas with CCUS",2046,561
"Canada Net-zero","Saskatchewan","Natural Gas with CCUS",2047,580
"Canada Net-zero","Saskatchewan","Natural Gas with CCUS",2048,599
"Canada Net-zero","Saskatchewan","Natural Gas with CCUS",2049,618
"Canada Net-zero","Saskatchewan","Natural Gas with CCUS",2050,637
"Canada Net-zero","Saskatchewan","Oil",2020,17
"Canada Net-zero","Saskatchewan","Oil",2021,17
"Canada Net-zero","Saskatchewan","Oil",2022,17
"Canada Net-zero","Saskatchewan","Oil",2023,17
"Canada Net-zero","Saskatchewan","Oil",2024,17
"Canada Net-zero","Saskatchewan","Oil",2025,17
"Canada Net-zero","Saskatchewan","Oil",2026,17
"Canada Net-zero","Saskatchewan","Oil",2027,17
"Canada Net-zero","Saskatchewan","Oil",2028,17
"Canada Net-zero","Saskatchewan","Oil",2029,17
"Canada Net-zero","Saskatchewan","Oil",2030,17
"Canada Net-zero","Saskatchewan","Oil",2031,17
"Canada Net-zero","Saskatchewan","Oil",2032,17
"Canada Net-zero","Saskatchewan","Oil",2033,17
"Canada Net-zero","Saskatchewan","Oil",2034,17
"Canada Net-zero","Saskatchewan","Oil",2035,17
"Canada Net-zero","Saskatchewan","Oil",2036,17
"Canada Net-zero","Saskatchewan","Oil",2037,17
"Canada Net-zero","Saskatchewan","Oil",2038,17
"Canada Net-zero","Saskatchewan","Oil",2039,17
"Canada Net-zero","Saskatchewan","Oil",2040,17
"Canada Net-zero","Saskatchewan","Oil",2041,17
"Canada Net-zero","Saskatchewan","Oil",2042,17
