"Scenario","Region","Variable","Year","Value"
"Canada Net-zero","Ontario","Interprovincial In-Flows",2049,17349.1765603473
"Canada Net-zero","Ontario","Interprovincial In-Flows",2050,16637.340170776
"Canada Net-zero","Prince Edward Island","Interprovincial In-Flows",2005,1151.69
"Canada Net-zero","Prince Edward Island","Interprovincial In-Flows",2006,1262.82
"Canada Net-zero","Prince Edward Island","Interprovincial In-Flows",2007,1160.94
"Canada Net-zero","Prince Edward Island","Interprovincial In-Flows",2008,1080.57
"Canada Net-zero","Prince Edward Island","Interprovincial In-Flows",2009,1047.6
"Canada Net-zero","Prince Edward Island","Interprovincial In-Flows",2010,1013.1
"Canada Net-zero","Prince Edward Island","Interprovincial In-Flows",2011,1014.3
"Canada Net-zero","Prince Edward Island","Interprovincial In-Flows",2012,1045.4
"Canada Net-zero","Prince Edward Island","Interprovincial In-Flows",2013,1093.5
"Canada Net-zero","Prince Edward Island","Interprovincial In-Flows",2014,831.05
"Canada Net-zero","Prince Edward Island","Interprovincial In-Flows",2015,1061.212
"Canada Net-zero","Prince Edward Island","Interprovincial In-Flows",2016,1667.57
"Canada Net-zero","Prince Edward Island","Interprovincial In-Flows",2017,1645.563
"Canada Net-zero","Prince Edward Island","Interprovincial In-Flows",2018,1130.801
"Canada Net-zero","Prince Edward Island","Interprovincial In-Flows",2019,1054.366
"Canada Net-zero","Prince Edward Island","Interprovincial In-Flows",2020,932.297308588299
"Canada Net-zero","Prince Edward Island","Interprovincial In-Flows",2021,848.183656570253
"Canada Net-zero","Prince Edward Island","Interprovincial In-Flows",2022,923.577356827399
"Canada Net-zero","Prince Edward Island","Interprovincial In-Flows",2023,941.740885081
"Canada Net-zero","Prince Edward Island","Interprovincial In-Flows",2024,960.6721355982
"Canada Net-zero","Prince Edward Island","Interprovincial In-Flows",2025,785.107077731999
"Canada Net-zero","Prince Edward Island","Interprovincial In-Flows",2026,779.114279789999
"Canada Net-zero","Prince Edward Island","Interprovincial In-Flows",2027,778.110006038999
"Canada Net-zero","Prince Edward Island","Interprovincial In-Flows",2028,786.969962226
"Canada Net-zero","Prince Edward Island","Interprovincial In-Flows",2029,798.360506939
"Canada Net-zero","Prince Edward Island","Interprovincial In-Flows",2030,813.921412087999
"Canada Net-zero","Prince Edward Island","Interprovincial In-Flows",2031,858.96551186606
"Canada Net-zero","Prince Edward Island","Interprovincial In-Flows",2032,906.80681625127
"Canada Net-zero","Prince Edward Island","Interprovincial In-Flows",2033,955.742537158665
"Canada Net-zero","Prince Edward Island","Interprovincial In-Flows",2034,996.11653123769
"Canada Net-zero","Prince Edward Island","Interprovincial In-Flows",2035,675.81801229726
"Canada Net-zero","Prince Edward Island","Interprovincial In-Flows",2036,617.166297012649
"Canada Net-zero","Prince Edward Island","Interprovincial In-Flows",2037,571.912540976842
"Canada Net-zero","Prince Edward Island","Interprovincial In-Flows",2038,529.368947399463
"Canada Net-zero","Prince Edward Island","Interprovincial In-Flows",2039,473.186977315995
"Canada Net-zero","Prince Edward Island","Interprovincial In-Flows",2040,449.389722554411
"Canada Net-zero","Prince Edward Island","Interprovincial In-Flows",2041,466.171051686209
"Canada Net-zero","Prince Edward Island","Interprovincial In-Flows",2042,374.516854582714
"Canada Net-zero","Prince Edward Island","Interprovincial In-Flows",2043,363.053183899225
"Canada Net-zero","Prince Edward Island","Interprovincial In-Flows",2044,408.165175831181
"Canada Net-zero","Prince Edward Island","Interprovincial In-Flows",2045,409.77893609193
"Canada Net-zero","Prince Edward Island","Interprovincial In-Flows",2046,432.900026298312
"Canada Net-zero","Prince Edward Island","Interprovincial In-Flows",2047,466.42284140525
"Canada Net-zero","Prince Edward Island","Interprovincial In-Flows",2048,501.010810472005
"Canada Net-zero","Prince Edward Island","Interprovincial In-Flows",2049,554.611632044101
"Canada Net-zero","Prince Edward Island","Interprovincial In-Flows",2050,468.980031870228
"Canada Net-zero","Quebec","Interprovincial In-Flows",2005,36787
"Canada Net-zero","Quebec","Interprovincial In-Flows",2006,37303
"Canada Net-zero","Quebec","Interprovincial In-Flows",2007,34939
"Canada Net-zero","Quebec","Interprovincial In-Flows",2008,37589
"Canada Net-zero","Quebec","Interprovincial In-Flows",2009,29362
"Canada Net-zero","Quebec","Interprovincial In-Flows",2010,36632
"Canada Net-zero","Quebec","Interprovincial In-Flows",2011,34766
"Canada Net-zero","Quebec","Interprovincial In-Flows",2012,34274
"Canada Net-zero","Quebec","Interprovincial In-Flows",2013,40072
"Canada Net-zero","Quebec","Interprovincial In-Flows",2014,33766.08
"Canada Net-zero","Quebec","Interprovincial In-Flows",2015,33171.115
"Canada Net-zero","Quebec","Interprovincial In-Flows",2016,31087.8
"Canada Net-zero","Quebec","Interprovincial In-Flows",2017,29219.65
"Canada Net-zero","Quebec","Interprovincial In-Flows",2018,34071.748
"Canada Net-zero","Quebec","Interprovincial In-Flows",2019,37564.63
"Canada Net-zero","Quebec","Interprovincial In-Flows",2020,30999.672
"Canada Net-zero","Quebec","Interprovincial In-Flows",2021,33845.612
"Canada Net-zero","Quebec","Interprovincial In-Flows",2022,40794.5755813966
"Canada Net-zero","Quebec","Interprovincial In-Flows",2023,39141.3726740335
"Canada Net-zero","Quebec","Interprovincial In-Flows",2024,39582.2674398945
"Canada Net-zero","Quebec","Interprovincial In-Flows",2025,32191.8458174527
"Canada Net-zero","Quebec","Interprovincial In-Flows",2026,29792.3545001722
"Canada Net-zero","Quebec","Interprovincial In-Flows",2027,29116.4733872492
"Canada Net-zero","Quebec","Interprovincial In-Flows",2028,28967.7845140626
"Canada Net-zero","Quebec","Interprovincial In-Flows",2029,29176.4818284658
"Canada Net-zero","Quebec","Interprovincial In-Flows",2030,29304.4803792483
"Canada Net-zero","Quebec","Interprovincial In-Flows",2031,30097.2266494066
"Canada Net-zero","Quebec","Interprovincial In-Flows",2032,30859.8232991915
"Canada Net-zero","Quebec","Interprovincial In-Flows",2033,31793.3272198479
"Canada Net-zero","Quebec","Interprovincial In-Flows",2034,32451.7524134192
"Canada Net-zero","Quebec","Interprovincial In-Flows",2035,36622.0399168855
"Canada Net-zero","Quebec","Interprovincial In-Flows",2036,36076.7111292697
"Canada Net-zero","Quebec","Interprovincial In-Flows",2037,35506.7325315665
"Canada Net-zero","Quebec","Interprovincial In-Flows",2038,35010.0510981608
"Canada Net-zero","Quebec","Interprovincial In-Flows",2039,34645.599247659
"Canada Net-zero","Quebec","Interprovincial In-Flows",2040,34330.0394738078
"Canada Net-zero","Quebec","Interprovincial In-Flows",2041,34697.1893704695
"Canada Net-zero","Quebec","Interprovincial In-Flows",2042,35726.1641892339
"Canada Net-zero","Quebec","Interprovincial In-Flows",2043,36286.5572685223
"Canada Net-zero","Quebec","Interprovincial In-Flows",2044,35953.9534617227
"Canada Net-zero","Quebec","Interprovincial In-Flows",2045,36304.9150174342
"Canada Net-zero","Quebec","Interprovincial In-Flows",2046,36860.9152507691
"Canada Net-zero","Quebec","Interprovincial In-Flows",2047,37364.5032859113
"Canada Net-zero","Quebec","Interprovincial In-Flows",2048,37818.8894865709
"Canada Net-zero","Quebec","Interprovincial In-Flows",2049,38330.3245949942
"Canada Net-zero","Quebec","Interprovincial In-Flows",2050,39006.224295658
"Canada Net-zero","Saskatchewan","Interprovincial In-Flows",2005,525.6
"Canada Net-zero","Saskatchewan","Interprovincial In-Flows",2006,602.07
"Canada Net-zero","Saskatchewan","Interprovincial In-Flows",2007,1031.83
"Canada Net-zero","Saskatchewan","Interprovincial In-Flows",2008,683.37
"Canada Net-zero","Saskatchewan","Interprovincial In-Flows",2009,437.2
"Canada Net-zero","Saskatchewan","Interprovincial In-Flows",2010,279.15
"Canada Net-zero","Saskatchewan","Interprovincial In-Flows",2011,156.05
"Canada Net-zero","Saskatchewan","Interprovincial In-Flows",2012,485.21
"Canada Net-zero","Saskatchewan","Interprovincial In-Flows",2013,448.94
"Canada Net-zero","Saskatchewan","Interprovincial In-Flows",2014,710.6
"Canada Net-zero","Saskatchewan","Interprovincial In-Flows",2015,487.258
"Canada Net-zero","Saskatchewan","Interprovincial In-Flows",2016,415.8297
"Canada Net-zero","Saskatchewan","Interprovincial In-Flows",2017,640.3875
"Canada Net-zero","Saskatchewan","Interprovincial In-Flows",2018,404.605
"Canada Net-zero","Saskatchewan","Interprovincial In-Flows",2019,625.7485
"Canada Net-zero","Saskatchewan","Interprovincial In-Flows",2020,498.943
"Canada Net-zero","Saskatchewan","Interprovincial In-Flows",2021,655.715
"Canada Net-zero","Saskatchewan","Interprovincial In-Flows",2022,2811.67226878758
"Canada Net-zero","Saskatchewan","Interprovincial In-Flows",2023,3227.62261270212
"Canada Net-zero","Saskatchewan","Interprovincial In-Flows",2024,2395.37670271837
"Canada Net-zero","Saskatchewan","Interprovincial In-Flows",2025,3015.48792125034
"Canada Net-zero","Saskatchewan","Interprovincial In-Flows",2026,3028.66072719971
"Canada Net-zero","Saskatchewan","Interprovincial In-Flows",2027,2951.19374709627
"Canada Net-zero","Saskatchewan","Interprovincial In-Flows",2028,3104.51195780916
"Canada Net-zero","Saskatchewan","Interprovincial In-Flows",2029,3114.67605901666
"Canada Net-zero","Saskatchewan","Interprovincial In-Flows",2030,3061.30691782595
"Canada Net-zero","Saskatchewan","Interprovincial In-Flows",2031,3220.21936496341
"Canada Net-zero","Saskatchewan","Interprovincial In-Flows",2032,3270.55166683127
"Canada Net-zero","Saskatchewan","Interprovincial In-Flows",2033,3244.1064312062
"Canada Net-zero","Saskatchewan","Interprovincial In-Flows",2034,3091.06600729029
"Canada Net-zero","Saskatchewan","Interprovincial In-Flows",2035,10928.2660051415
"Canada Net-zero","Saskatchewan","Interprovincial In-Flows",2036,10886.6534983992
"Canada Net-zero","Saskatchewan","Interprovincial In-Flows",2037,10878.0084055724
"Canada Net-zero","Saskatchewan","Interprovincial In-Flows",2038,10787.4266808232
"Canada Net-zero","Saskatchewan","Interprovincial In-Flows",2039,10754.1904738082
"Canada Net-zero","Saskatchewan","Interprovincial In-Flows",2040,10626.9180619638
"Canada Net-zero","Saskatchewan","Interprovincial In-Flows",2041,10380.7337257783
"Canada Net-zero","Saskatchewan","Interprovincial In-Flows",2042,10180.9186062344
"Canada Net-zero","Saskatchewan","Interprovincial In-Flows",2043,10040.9450683409
"Canada Net-zero","Saskatchewan","Interprovincial In-Flows",2044,10057.5040801665
"Canada Net-zero","Saskatchewan","Interprovincial In-Flows",2045,9970.62358153676
"Canada Net-zero","Saskatchewan","Interprovincial In-Flows",2046,9748.9398062057
"Canada Net-zero","Saskatchewan","Interprovincial In-Flows",2047,9511.31957776966
"Canada Net-zero","Saskatchewan","Interprovincial In-Flows",2048,9261.5944586467
"Canada Net-zero","Saskatchewan","Interprovincial In-Flows",2049,8997.72109085284
"Canada Net-zero","Saskatchewan","Interprovincial In-Flows",2050,8758.42267952897
"Current Measures","Alberta","Interprovincial In-Flows",2005,1740.06
"Current Measures","Alberta","Interprovincial In-Flows",2006,2025.42
"Current Measures","Alberta","Interprovincial In-Flows",2007,1781.5
"Current Measures","Alberta","Interprovincial In-Flows",2008,2298.93
"Current Measures","Alberta","Interprovincial In-Flows",2009,4449.73
"Current Measures","Alberta","Interprovincial In-Flows",2010,5024.25
"Current Measures","Alberta","Interprovincial In-Flows",2011,9094.89
"Current Measures","Alberta","Interprovincial In-Flows",2012,6585.95
"Current Measures","Alberta","Interprovincial In-Flows",2013,4398.96
"Current Measures","Alberta","Interprovincial In-Flows",2014,1368.56
"Current Measures","Alberta","Interprovincial In-Flows",2015,1056.758
"Current Measures","Alberta","Interprovincial In-Flows",2016,1298.568
"Current Measures","Alberta","Interprovincial In-Flows",2017,1286.289
"Current Measures","Alberta","Interprovincial In-Flows",2018,2274.671
"Current Measures","Alberta","Interprovincial In-Flows",2019,909.5008
"Current Measures","Alberta","Interprovincial In-Flows",2020,5483.165
"Current Measures","Alberta","Interprovincial In-Flows",2021,4867.463
"Current Measures","Alberta","Interprovincial In-Flows",2022,3183.30717028061
"Current Measures","Alberta","Interprovincial In-Flows",2023,1492.95861276278
"Current Measures","Alberta","Interprovincial In-Flows",2024,1911.00451855724
"Current Measures","Alberta","Interprovincial In-Flows",2025,1586.32952492216
"Current Measures","Alberta","Interprovincial In-Flows",2026,1319.99739839077
"Current Measures","Alberta","Interprovincial In-Flows",2027,1143.28804414918
"Current Measures","Alberta","Interprovincial In-Flows",2028,558.999176145713
"Current Measures","Alberta","Interprovincial In-Flows",2029,207.448335591674
"Current Measures","Alberta","Interprovincial In-Flows",2030,87.0260096553317
"Current Measures","Alberta","Interprovincial In-Flows",2031,111.680793565849
"Current Measures","Alberta","Interprovincial In-Flows",2032,107.66353070432
"Current Measures","Alberta","Interprovincial In-Flows",2033,96.0133142767708
"Current Measures","Alberta","Interprovincial In-Flows",2034,135.101599510028
"Current Measures","Alberta","Interprovincial In-Flows",2035,169.077987608859
"Current Measures","Alberta","Interprovincial In-Flows",2036,338.72259682851
"Current Measures","Alberta","Interprovincial In-Flows",2037,444.925743195036
"Current Measures","Alberta","Interprovincial In-Flows",2038,551.011651711727
"Current Measures","Alberta","Interprovincial In-Flows",2039,792.72223715944
"Current Measures","Alberta","Interprovincial In-Flows",2040,946.711609503826
"Current Measures","Alberta","Interprovincial In-Flows",2041,1055.26453265077
"Current Measures","Alberta","Interprovincial In-Flows",2042,1315.02993096093
"Current Measures","Alberta","Interprovincial In-Flows",2043,1660.77776343711
"Current Measures","Alberta","Interprovincial In-Flows",2044,1856.09199507438
"Current Measures","Alberta","Interprovincial In-Flows",2045,2108.64933970745
"Current Measures","Alberta","Interprovincial In-Flows",2046,2120.5693008652
"Current Measures","Alberta","Interprovincial In-Flows",2047,2142.0130830857
"Current Measures","Alberta","Interprovincial In-Flows",2048,2163.62938530094
"Current Measures","Alberta","Interprovincial In-Flows",2049,2179.37828265099
"Current Measures","Alberta","Interprovincial In-Flows",2050,2364.79835099901
"Current Measures","British Columbia","Interprovincial In-Flows",2005,953
"Current Measures","British Columbia","Interprovincial In-Flows",2006,421
"Current Measures","British Columbia","Interprovincial In-Flows",2007,1101
"Current Measures","British Columbia","Interprovincial In-Flows",2008,439
"Current Measures","British Columbia","Interprovincial In-Flows",2009,602
"Current Measures","British Columbia","Interprovincial In-Flows",2010,467
"Current Measures","British Columbia","Interprovincial In-Flows",2011,410
"Current Measures","British Columbia","Interprovincial In-Flows",2012,1678
"Current Measures","British Columbia","Interprovincial In-Flows",2013,1864
"Current Measures","British Columbia","Interprovincial In-Flows",2014,384.16
"Current Measures","British Columbia","Interprovincial In-Flows",2015,630.582
"Current Measures","British Columbia","Interprovincial In-Flows",2016,0
"Current Measures","British Columbia","Interprovincial In-Flows",2017,0
"Current Measures","British Columbia","Interprovincial In-Flows",2018,441.579
"Current Measures","British Columbia","Interprovincial In-Flows",2019,201.5676
"Current Measures","British Columbia","Interprovincial In-Flows",2020,918.003
"Current Measures","British Columbia","Interprovincial In-Flows",2021,1409.3
"Current Measures","British Columbia","Interprovincial In-Flows",2022,3366.73265901002
"Current Measures","British Columbia","Interprovincial In-Flows",2023,4707.87705947377
"Current Measures","British Columbia","Interprovincial In-Flows",2024,5460.19703866792
"Current Measures","British Columbia","Interprovincial In-Flows",2025,5433.97858925015
"Current Measures","British Columbia","Interprovincial In-Flows",2026,5764.66993327058
"Current Measures","British Columbia","Interprovincial In-Flows",2027,6042.85926114697
"Current Measures","British Columbia","Interprovincial In-Flows",2028,6792.74000384749
"Current Measures","British Columbia","Interprovincial In-Flows",2029,7147.53527238081
