Country,Mode,Battery_type,Powertrain,Year,EV_sales,Scenario,Associated_battery_cap,Installed_battery_cap
Canada,Cars,LMFP,FCEV,2049,938.3799904141445,Canada Net-zero,1.75,707.9069816474885
Canada,Cars,LMO,FCEV,2049,938.3799904141445,Canada Net-zero,1.75,0.0
Canada,Cars,NCA,FCEV,2049,938.3799904141445,Canada Net-zero,1.75,0.0
Canada,Cars,NMC,FCEV,2049,938.3799904141445,Canada Net-zero,1.75,0.0
Canada,Cars,Na-ion,FCEV,2049,938.3799904141445,Canada Net-zero,1.75,169.94914696391865
Canada,Trucks,NMC,FCEV,2049,281.51399712424336,Canada Net-zero,350.0,98529.89899348517
Canada,Cars,LFP,PHEV,2049,2908977.970283848,Canada Net-zero,15.0,20308778.136868898
Canada,Cars,LMFP,PHEV,2049,2908977.970283848,Canada Net-zero,15.0,18810099.798061833
Canada,Cars,LMO,PHEV,2049,2908977.970283848,Canada Net-zero,15.0,0.0
Canada,Cars,NCA,PHEV,2049,2908977.970283848,Canada Net-zero,15.0,0.0
Canada,Cars,NMC,PHEV,2049,2908977.970283848,Canada Net-zero,15.0,0.0
Canada,Cars,Na-ion,PHEV,2049,2908977.970283848,Canada Net-zero,15.0,4515791.619326981
Canada,Vans,LFP,PHEV,2049,300281.5969325262,Canada Net-zero,21.8,3046753.4684472573
Canada,Vans,LMFP,PHEV,2049,300281.5969325262,Canada Net-zero,21.8,2821919.4879845027
Canada,Vans,LMO,PHEV,2049,300281.5969325262,Canada Net-zero,21.8,0.0
Canada,Vans,NCA,PHEV,2049,300281.5969325262,Canada Net-zero,21.8,0.0
Canada,Vans,NMC,PHEV,2049,300281.5969325262,Canada Net-zero,21.8,0.0
Canada,Vans,Na-ion,PHEV,2049,300281.5969325262,Canada Net-zero,21.8,677465.8566973123
Canada,2 and 3 wheelers,LFP,BEV,2050,8180.357871940072,Canada Net-zero,3.0,24541.073615820216
Canada,Buses,NMC,BEV,2050,10105.147959455382,Canada Net-zero,300.0,3031544.3878366146
Canada,Cars,LFP,BEV,2050,9142752.915697727,Canada Net-zero,65.0,273022427.18785256
Canada,Cars,LMFP,BEV,2050,9142752.915697727,Canada Net-zero,65.0,259084220.45390242
Canada,Cars,LMO,BEV,2050,9142752.915697727,Canada Net-zero,65.0,0.0
Canada,Cars,NCA,BEV,2050,9142752.915697727,Canada Net-zero,65.0,0.0
Canada,Cars,NMC,BEV,2050,9142752.915697727,Canada Net-zero,65.0,0.0
Canada,Cars,Na-ion,BEV,2050,9142752.915697727,Canada Net-zero,65.0,62172291.87859725
Canada,Trucks,NMC,BEV,2050,96239.50437576555,Canada Net-zero,350.0,33683826.531517945
Canada,Vans,LFP,BEV,2050,529317.2740667105,Canada Net-zero,75.0,18238340.277731042
Canada,Vans,LMFP,BEV,2050,529317.2740667105,Canada Net-zero,75.0,17307245.49590846
Canada,Vans,LMO,BEV,2050,529317.2740667105,Canada Net-zero,75.0,0.0
Canada,Vans,NCA,BEV,2050,529317.2740667105,Canada Net-zero,75.0,0.0
Canada,Vans,NMC,BEV,2050,529317.2740667105,Canada Net-zero,75.0,0.0
Canada,Vans,Na-ion,BEV,2050,529317.2740667105,Canada Net-zero,75.0,4153209.7813637834
Canada,Buses,NMC,FCEV,2050,625.5567784424761,Canada Net-zero,35.0,21894.487245486664
Canada,Cars,LFP,FCEV,2050,962.3950437576555,Canada Net-zero,1.75,773.7477693582867
Canada,Cars,LMFP,FCEV,2050,962.3950437576555,Canada Net-zero,1.75,734.2467786142985
Canada,Cars,LMO,FCEV,2050,962.3950437576555,Canada Net-zero,1.75,0.0
Canada,Cars,NCA,FCEV,2050,962.3950437576555,Canada Net-zero,1.75,0.0
Canada,Cars,NMC,FCEV,2050,962.3950437576555,Canada Net-zero,1.75,0.0
Canada,Cars,Na-ion,FCEV,2050,962.3950437576555,Canada Net-zero,1.75,176.19677860331205
Canada,Trucks,NMC,FCEV,2050,288.71851312729666,Canada Net-zero,350.0,101051.47959455384
Canada,Cars,LFP,PHEV,2050,2983424.635648732,Canada Net-zero,15.0,20559583.585805904
Canada,Cars,LMFP,PHEV,2050,2983424.635648732,Canada Net-zero,15.0,19509985.831751358
Canada,Cars,LMO,PHEV,2050,2983424.635648732,Canada Net-zero,15.0,0.0
Canada,Cars,NCA,PHEV,2050,2983424.635648732,Canada Net-zero,15.0,0.0
Canada,Cars,NMC,PHEV,2050,2983424.635648732,Canada Net-zero,15.0,0.0
Canada,Cars,Na-ion,PHEV,2050,2983424.635648732,Canada Net-zero,15.0,4681800.11717372
Canada,Vans,LFP,PHEV,2050,307966.4140024498,Canada Net-zero,21.8,3084379.679453376
Canada,Vans,LMFP,PHEV,2050,307966.4140024498,Canada Net-zero,21.8,2926917.444350484
Canada,Vans,LMO,PHEV,2050,307966.4140024498,Canada Net-zero,21.8,0.0
Canada,Vans,NCA,PHEV,2050,307966.4140024498,Canada Net-zero,21.8,0.0
Canada,Vans,NMC,PHEV,2050,307966.4140024498,Canada Net-zero,21.8,0.0
Canada,Vans,Na-ion,PHEV,2050,307966.4140024498,Canada Net-zero,21.8,702370.7014495457
Canada,2 and 3 wheelers,LFP,BEV,2024,170.0,Global Net-zero,3.0,510.0
Canada,Buses,NMC,BEV,2024,210.0,Global Net-zero,300.0,63000.0
Canada,Cars,LFP,BEV,2024,190000.0,Global Net-zero,65.0,5126361.5
Canada,Cars,LMFP,BEV,2024,190000.0,Global Net-zero,65.0,745692.9999999997
Canada,Cars,LMO,BEV,2024,190000.0,Global Net-zero,65.0,0.0
Canada,Cars,NCA,BEV,2024,190000.0,Global Net-zero,65.0,1025296.9999999991
Canada,Cars,NMC,BEV,2024,190000.0,Global Net-zero,65.0,5219604.000000002
Canada,Cars,Na-ion,BEV,2024,190000.0,Global Net-zero,65.0,233044.50000000006
Canada,Trucks,NMC,BEV,2024,2000.0,Global Net-zero,350.0,700000.0
Canada,Vans,LFP,BEV,2024,11000.0,Global Net-zero,75.0,342449.25
Canada,Vans,LMFP,BEV,2024,11000.0,Global Net-zero,75.0,49813.49999999997
Canada,Vans,LMO,BEV,2024,11000.0,Global Net-zero,75.0,0.0
Canada,Vans,NCA,BEV,2024,11000.0,Global Net-zero,75.0,68491.49999999994
Canada,Vans,NMC,BEV,2024,11000.0,Global Net-zero,75.0,348678.0000000001
Canada,Vans,Na-ion,BEV,2024,11000.0,Global Net-zero,75.0,15567.750000000004
Canada,Buses,NMC,FCEV,2024,13.0,Global Net-zero,35.0,455.0
Canada,Cars,LFP,FCEV,2024,20.0,Global Net-zero,1.75,14.52815
Canada,Cars,LMFP,FCEV,2024,20.0,Global Net-zero,1.75,2.113299999999999
Canada,Cars,LMO,FCEV,2024,20.0,Global Net-zero,1.75,0.0
Canada,Cars,NCA,FCEV,2024,20.0,Global Net-zero,1.75,2.9056999999999973
Canada,Cars,NMC,FCEV,2024,20.0,Global Net-zero,1.75,14.792400000000004
Canada,Cars,Na-ion,FCEV,2024,20.0,Global Net-zero,1.75,0.6604500000000002
Canada,Trucks,NMC,FCEV,2024,6.0,Global Net-zero,350.0,2100.0
Canada,Cars,LFP,PHEV,2024,62000.0,Global Net-zero,15.0,386033.7
Canada,Cars,LMFP,PHEV,2024,62000.0,Global Net-zero,15.0,56153.39999999997
Canada,Cars,LMO,PHEV,2024,62000.0,Global Net-zero,15.0,0.0
Canada,Cars,NCA,PHEV,2024,62000.0,Global Net-zero,15.0,77208.59999999993
Canada,Cars,NMC,PHEV,2024,62000.0,Global Net-zero,15.0,393055.2000000001
Canada,Cars,Na-ion,PHEV,2024,62000.0,Global Net-zero,15.0,17549.100000000006
Canada,Vans,LFP,PHEV,2024,6400.0,Global Net-zero,21.8,57913.3568
Canada,Vans,LMFP,PHEV,2024,6400.0,Global Net-zero,21.8,8424.217599999996
Canada,Vans,LMO,PHEV,2024,6400.0,Global Net-zero,21.8,0.0
Canada,Vans,NCA,PHEV,2024,6400.0,Global Net-zero,21.8,11582.95039999999
Canada,Vans,NMC,PHEV,2024,6400.0,Global Net-zero,21.8,58966.73280000002
Canada,Vans,Na-ion,PHEV,2024,6400.0,Global Net-zero,21.8,2632.7424000000005
Canada,2 and 3 wheelers,LFP,BEV,2025,269.03133550334934,Global Net-zero,3.0,807.0940065100481
Canada,Buses,NMC,BEV,2025,332.3328262100198,Global Net-zero,300.0,99699.84786300594
Canada,Cars,LFP,BEV,2025,300682.08085668454,Global Net-zero,65.0,8334095.439728983
Canada,Cars,LMFP,BEV,2025,300682.08085668454,Global Net-zero,65.0,1769935.0007547874
Canada,Cars,LMO,BEV,2025,300682.08085668454,Global Net-zero,65.0,0.0
Canada,Cars,NCA,BEV,2025,300682.08085668454,Global Net-zero,65.0,1622570.7129269254
Canada,Cars,NMC,BEV,2025,300682.08085668454,Global Net-zero,65.0,7448932.495999034
Canada,Cars,Na-ion,BEV,2025,300682.08085668454,Global Net-zero,65.0,368801.6062747665
Canada,Trucks,NMC,BEV,2025,3165.0745353335215,Global Net-zero,350.0,1107776.0873667325
Canada,Vans,LFP,BEV,2025,17407.90994433437,Global Net-zero,75.0,556731.0718847297
Canada,Vans,LMFP,BEV,2025,17407.90994433437,Global Net-zero,75.0,118234.524341919
Canada,Vans,LMO,BEV,2025,17407.90994433437,Global Net-zero,75.0,0.0
Canada,Vans,NCA,BEV,2025,17407.90994433437,Global Net-zero,75.0,108390.35126839785
Canada,Vans,NMC,BEV,2025,17407.90994433437,Global Net-zero,75.0,497600.75378131197
Canada,Vans,Na-ion,BEV,2025,17407.90994433437,Global Net-zero,75.0,24636.544548719223
Canada,Buses,NMC,FCEV,2025,20.57298447966789,Global Net-zero,35.0,720.0544567883762
Canada,Cars,LFP,FCEV,2025,31.650745353335218,Global Net-zero,1.75,23.618893958746106
Canada,Cars,LMFP,FCEV,2025,31.650745353335218,Global Net-zero,1.75,5.016010123596564
Canada,Cars,LMO,FCEV,2025,31.650745353335218,Global Net-zero,1.75,0.0
Canada,Cars,NCA,FCEV,2025,31.650745353335218,Global Net-zero,1.75,4.598378538659303
Canada,Cars,NMC,FCEV,2025,31.650745353335218,Global Net-zero,1.75,21.110335008904144
Canada,Cars,Na-ion,FCEV,2025,31.650745353335218,Global Net-zero,1.75,1.0451867384305125
Canada,Trucks,NMC,FCEV,2025,9.495223606000565,Global Net-zero,350.0,3323.3282621001977
Canada,Cars,LFP,PHEV,2025,98117.31059533918,Global Net-zero,15.0,627587.753760968
Canada,Cars,LMFP,PHEV,2025,98117.31059533918,Global Net-zero,15.0,133282.5547127087
Canada,Cars,LMO,PHEV,2025,98117.31059533918,Global Net-zero,15.0,0.0
Canada,Cars,NCA,PHEV,2025,98117.31059533918,Global Net-zero,15.0,122185.48688437577
Canada,Cars,NMC,PHEV,2025,98117.31059533918,Global Net-zero,15.0,560931.7588080245
Canada,Cars,Na-ion,PHEV,2025,98117.31059533918,Global Net-zero,15.0,27772.10476401076
Canada,Vans,LFP,PHEV,2025,10128.23851306727,Global Net-zero,21.8,94151.65957497877
Canada,Vans,LMFP,PHEV,2025,10128.23851306727,Global Net-zero,21.8,19995.249498405505
Canada,Vans,LMO,PHEV,2025,10128.23851306727,Global Net-zero,21.8,0.0
Canada,Vans,NCA,PHEV,2025,10128.23851306727,Global Net-zero,21.8,18330.4506775356
Canada,Vans,NMC,PHEV,2025,10128.23851306727,Global Net-zero,21.8,84151.82686978018
Canada,Vans,Na-ion,PHEV,2025,10128.23851306727,Global Net-zero,21.8,4166.412964166432
Canada,2 and 3 wheelers,LFP,BEV,2026,413.39861071799226,Global Net-zero,3.0,1240.1958321539769
Canada,Buses,NMC,BEV,2026,510.6688720634022,Global Net-zero,300.0,153200.66161902066
Canada,Cars,LFP,BEV,2026,462033.7413906972,Global Net-zero,65.0,13259513.615491437
Canada,Cars,LMFP,BEV,2026,462033.7413906972,Global Net-zero,65.0,3399944.591084653
Canada,Cars,LMO,BEV,2026,462033.7413906972,Global Net-zero,65.0,0.0
Canada,Cars,NCA,BEV,2026,462033.7413906972,Global Net-zero,65.0,2153007.9298194437
Canada,Cars,NMC,BEV,2026,462033.7413906972,Global Net-zero,65.0,10426276.50990954
Canada,Cars,Na-ion,BEV,2026,462033.7413906972,Global Net-zero,65.0,793450.544090243
Canada,Trucks,NMC,BEV,2026,4863.513067270497,Global Net-zero,350.0,1702229.573544674
Canada,Vans,LFP,BEV,2026,26749.321869987732,Global Net-zero,75.0,885756.9824113713
Canada,Vans,LMFP,BEV,2026,26749.321869987732,Global Net-zero,75.0,227121.8046675983
Canada,Vans,LMO,BEV,2026,26749.321869987732,Global Net-zero,75.0,0.0
Canada,Vans,NCA,BEV,2026,26749.321869987732,Global Net-zero,75.0,143824.4163644568
Canada,Vans,NMC,BEV,2026,26749.321869987732,Global Net-zero,75.0,696492.1555202729
Canada,Vans,Na-ion,BEV,2026,26749.321869987732,Global Net-zero,75.0,53003.78128538061
Canada,Buses,NMC,FCEV,2026,31.61283493725823,Global Net-zero,35.0,1106.449222804038
Canada,Cars,LFP,FCEV,2026,48.63513067270497,Global Net-zero,1.75,37.57756895078545
Canada,Cars,LMFP,FCEV,2026,48.63513067270497,Global Net-zero,1.75,9.635470501049625
Canada,Cars,LMO,FCEV,2026,48.63513067270497,Global Net-zero,1.75,0.0
Canada,Cars,NCA,FCEV,2026,48.63513067270497,Global Net-zero,1.75,6.101641906370893
Canada,Cars,NMC,FCEV,2026,48.63513067270497,Global Net-zero,1.75,29.548152052375215
Canada,Cars,Na-ion,FCEV,2026,48.63513067270497,Global Net-zero,1.75,2.2486452666525105
Canada,Trucks,NMC,FCEV,2026,14.590539201811492,Global Net-zero,350.0,5106.6887206340225
Canada,Cars,LFP,PHEV,2026,150768.9050853854,Global Net-zero,15.0,998489.6892637276
Canada,Cars,LMFP,PHEV,2026,150768.9050853854,Global Net-zero,15.0,256028.21617074718
Canada,Cars,LMO,PHEV,2026,150768.9050853854,Global Net-zero,15.0,0.0
Canada,Cars,NCA,PHEV,2026,150768.9050853854,Global Net-zero,15.0,162129.34208356944
Canada,Cars,NMC,PHEV,2026,150768.9050853854,Global Net-zero,15.0,785136.6116773986
Canada,Cars,Na-ion,PHEV,2026,150768.9050853854,Global Net-zero,15.0,59749.71708533814
Canada,Vans,LFP,PHEV,2026,15563.24181526559,Global Net-zero,21.8,149794.92628610248
Canada,Vans,LMFP,PHEV,2026,15563.24181526559,Global Net-zero,21.8,38409.73840875554
Canada,Vans,LMO,PHEV,2026,15563.24181526559,Global Net-zero,21.8,0.0
Canada,Vans,NCA,PHEV,2026,15563.24181526559,Global Net-zero,21.8,24322.887965053345
Canada,Vans,NMC,PHEV,2026,15563.24181526559,Global Net-zero,21.8,117787.37640992545
Canada,Vans,Na-ion,PHEV,2026,15563.24181526559,Global Net-zero,21.8,8963.742502953095
Canada,2 and 3 wheelers,LFP,BEV,2027,622.1203651287857,Global Net-zero,3.0,1866.3610953863572
Canada,Buses,NMC,BEV,2027,768.5016275120294,Global Net-zero,300.0,230550.4882536088
Canada,Cars,LFP,BEV,2027,695310.9963204076,Global Net-zero,65.0,20465749.10014506
Canada,Cars,LMFP,BEV,2027,695310.9963204076,Global Net-zero,65.0,6139769.925258279
Canada,Cars,LMO,BEV,2027,695310.9963204076,Global Net-zero,65.0,0.0
Canada,Cars,NCA,BEV,2027,695310.9963204076,Global Net-zero,65.0,3069658.986555336
Canada,Cars,NMC,BEV,2027,695310.9963204076,Global Net-zero,65.0,13814369.343794223
Canada,Cars,Na-ion,BEV,2027,695310.9963204076,Global Net-zero,65.0,1705667.4050735922
Canada,Trucks,NMC,BEV,2027,7319.063119162185,Global Net-zero,350.0,2561672.091706765
Canada,Vans,LFP,BEV,2027,40254.84715539202,Global Net-zero,75.0,1367145.1828032124
Canada,Vans,LMFP,BEV,2027,40254.84715539202,Global Net-zero,75.0,410146.5739545004
Canada,Vans,LMO,BEV,2027,40254.84715539202,Global Net-zero,75.0,0.0
Canada,Vans,NCA,BEV,2027,40254.84715539202,Global Net-zero,75.0,205058.191409567
Canada,Vans,NMC,BEV,2027,40254.84715539202,Global Net-zero,75.0,922822.2436137841
Canada,Vans,Na-ion,BEV,2027,40254.84715539202,Global Net-zero,75.0,113941.34487333713
Canada,Buses,NMC,FCEV,2027,47.5739102745542,Global Net-zero,35.0,1665.0868596093972
Canada,Cars,LFP,FCEV,2027,73.19063119162185,Global Net-zero,1.75,58.00009866437871
Canada,Cars,LMFP,FCEV,2027,73.19063119162185,Global Net-zero,1.75,17.4001576829182
Canada,Cars,LMO,FCEV,2027,73.19063119162185,Global Net-zero,1.75,0.0
Canada,Cars,NCA,FCEV,2027,73.19063119162185,Global Net-zero,1.75,8.699438423436176
Canada,Cars,NMC,FCEV,2027,73.19063119162185,Global Net-zero,1.75,39.15003457755448
Canada,Cars,Na-ion,FCEV,2027,73.19063119162185,Global Net-zero,1.75,4.833875237050666
Canada,Trucks,NMC,FCEV,2027,21.957189357486556,Global Net-zero,350.0,7685.016275120294
Canada,Cars,LFP,PHEV,2027,226890.95669402773,Global Net-zero,15.0,1541145.4787963487
Canada,Cars,LMFP,PHEV,2027,226890.95669402773,Global Net-zero,15.0,462347.047003255
Canada,Cars,LMO,PHEV,2027,226890.95669402773,Global Net-zero,15.0,0.0
Canada,Cars,NCA,PHEV,2027,226890.95669402773,Global Net-zero,15.0,231156.5066798755
Canada,Cars,NMC,PHEV,2027,226890.95669402773,Global Net-zero,15.0,1040272.3473464474
Canada,Cars,Na-ion,PHEV,2027,226890.95669402773,Global Net-zero,15.0,128442.97058448913
Canada,Vans,LFP,PHEV,2027,23421.00198131899,Global Net-zero,21.8,231204.9647329748
Canada,Vans,LMFP,PHEV,2027,23421.00198131899,Global Net-zero,21.8,69361.99999773563
Canada,Vans,LMO,PHEV,2027,23421.00198131899,Global Net-zero,21.8,0.0
Canada,Vans,NCA,PHEV,2027,23421.00198131899,Global Net-zero,21.8,34678.44710965186
Canada,Vans,NMC,PHEV,2027,23421.00198131899,Global Net-zero,21.8,156063.22355029715
Canada,Vans,Na-ion,PHEV,2027,23421.00198131899,Global Net-zero,21.8,19269.20780209454
Canada,2 and 3 wheelers,LFP,BEV,2028,872.1722568166807,Global Net-zero,3.0,2616.5167704500423
Canada,Buses,NMC,BEV,2028,1077.3892584206055,Global Net-zero,300.0,323216.77752618166
Canada,Cars,LFP,BEV,2028,974780.7576186432,Global Net-zero,65.0,29408891.762165062
Canada,Cars,LMFP,BEV,2028,974780.7576186432,Global Net-zero,65.0,10520418.804674968
Canada,Cars,LMO,BEV,2028,974780.7576186432,Global Net-zero,65.0,0.0
Canada,Cars,NCA,BEV,2028,974780.7576186432,Global Net-zero,65.0,3586218.4072789955
Canada,Cars,NMC,BEV,2028,974780.7576186432,Global Net-zero,65.0,17215115.569924045
Canada,Cars,Na-ion,BEV,2028,974780.7576186432,Global Net-zero,65.0,2630104.7011687397
Canada,Trucks,NMC,BEV,2028,10260.850080196244,Global Net-zero,350.0,3591297.5280686854
Canada,Vans,LFP,BEV,2028,56434.675441079344,Global Net-zero,75.0,1964561.5954482732
Canada,Vans,LMFP,BEV,2028,56434.675441079344,Global Net-zero,75.0,702781.013267761
Canada,Vans,LMO,BEV,2028,56434.675441079344,Global Net-zero,75.0,0.0
Canada,Vans,NCA,BEV,2028,56434.675441079344,Global Net-zero,75.0,239565.19724738225
Canada,Vans,NMC,BEV,2028,56434.675441079344,Global Net-zero,75.0,1149997.598800594
Canada,Vans,Na-ion,BEV,2028,56434.675441079344,Global Net-zero,75.0,175695.2533169401
Canada,Buses,NMC,FCEV,2028,66.69552552127558,Global Net-zero,35.0,2334.3433932446455
Canada,Cars,LFP,FCEV,2028,102.60850080196244,Global Net-zero,1.75,83.34503738265401
Canada,Cars,LMFP,FCEV,2028,102.60850080196244,Global Net-zero,1.75,29.814952078026224
Canada,Cars,LMO,FCEV,2028,102.60850080196244,Global Net-zero,1.75,0.0
Canada,Cars,NCA,FCEV,2028,102.60850080196244,Global Net-zero,1.75,10.163372004434398
Canada,Cars,NMC,FCEV,2028,102.60850080196244,Global Net-zero,1.75,48.78777691881308
Canada,Cars,Na-ion,FCEV,2028,102.60850080196244,Global Net-zero,1.75,7.45373801950655
Canada,Trucks,NMC,FCEV,2028,30.782550240588733,Global Net-zero,350.0,10773.892584206056
Canada,Cars,LFP,PHEV,2028,318086.3524860836,Global Net-zero,15.0,2214596.7075962354
Canada,Cars,LMFP,PHEV,2028,318086.3524860836,Global Net-zero,15.0,792225.8695018397
Canada,Cars,LMO,PHEV,2028,318086.3524860836,Global Net-zero,15.0,0.0
Canada,Cars,NCA,PHEV,2028,318086.3524860836,Global Net-zero,15.0,270055.3132606855
Canada,Cars,NMC,PHEV,2028,318086.3524860836,Global Net-zero,15.0,1296360.9295570333
Canada,Cars,Na-ion,PHEV,2028,318086.3524860836,Global Net-zero,15.0,198056.4673754598
Canada,Vans,LFP,PHEV,2028,32834.72025662798,Global Net-zero,21.8,332237.13187508256
Canada,Vans,LMFP,PHEV,2028,32834.72025662798,Global Net-zero,21.8,118850.91754074913
Canada,Vans,LMO,PHEV,2028,32834.72025662798,Global Net-zero,21.8,0.0
Canada,Vans,NCA,PHEV,2028,32834.72025662798,Global Net-zero,21.8,40514.104630248214
Canada,Vans,NMC,PHEV,2028,32834.72025662798,Global Net-zero,21.8,194482.0181632229
Canada,Vans,Na-ion,PHEV,2028,32834.72025662798,Global Net-zero,21.8,29712.729385187256
Canada,2 and 3 wheelers,LFP,BEV,2029,1161.0461482215303,Global Net-zero,3.0,3483.1384446645907
Canada,Buses,NMC,BEV,2029,1434.2334772148315,Global Net-zero,300.0,430270.04316444945
Canada,Cars,LFP,BEV,2029,1297639.8127181807,Global Net-zero,65.0,40423102.21593723
Canada,Cars,LMFP,BEV,2029,1297639.8127181807,Global Net-zero,65.0,15913670.725260047
Canada,Cars,LMO,BEV,2029,1297639.8127181807,Global Net-zero,65.0,0.0
Canada,Cars,NCA,BEV,2029,1297639.8127181807,Global Net-zero,65.0,5092846.972975042
Canada,Cars,NMC,BEV,2029,1297639.8127181807,Global Net-zero,65.0,19097754.415717278
Canada,Cars,Na-ion,BEV,2029,1297639.8127181807,Global Net-zero,65.0,3819213.4967921544
Canada,Trucks,NMC,BEV,2029,13659.366449665062,Global Net-zero,350.0,4780778.257382772
Canada,Vans,LFP,BEV,2029,75126.51547315784,Global Net-zero,75.0,2700328.690538317
Canada,Vans,LMFP,BEV,2029,75126.51547315784,Global Net-zero,75.0,1063058.975574052
Canada,Vans,LMO,BEV,2029,75126.51547315784,Global Net-zero,75.0,0.0
Canada,Vans,NCA,BEV,2029,75126.51547315784,Global Net-zero,75.0,340210.4253201951
Canada,Vans,NMC,BEV,2029,75126.51547315784,Global Net-zero,75.0,1275760.9225074295
Canada,Vans,Na-ion,BEV,2029,75126.51547315784,Global Net-zero,75.0,255129.64654684433
Canada,Buses,NMC,FCEV,2029,88.7858819228229,Global Net-zero,35.0,3107.505867298801
Canada,Cars,LFP,FCEV,2029,136.5936644966506,Global Net-zero,1.75,114.55939899253464
Canada,Cars,LMFP,FCEV,2029,136.5936644966506,Global Net-zero,1.75,45.099471691020376
Canada,Cars,LMO,FCEV,2029,136.5936644966506,Global Net-zero,1.75,0.0
Canada,Cars,NCA,FCEV,2029,136.5936644966506,Global Net-zero,1.75,14.433169559038578
Canada,Cars,NMC,FCEV,2029,136.5936644966506,Global Net-zero,1.75,54.12319065183034
Canada,Cars,Na-ion,FCEV,2029,136.5936644966506,Global Net-zero,1.75,10.823681974714606
Canada,Trucks,NMC,FCEV,2029,40.97809934899519,Global Net-zero,350.0,14342.334772148315
Canada,Cars,LFP,PHEV,2029,423440.3599396169,Global Net-zero,15.0,3044006.88751592
Canada,Cars,LMFP,PHEV,2029,423440.3599396169,Global Net-zero,15.0,1198357.3906471129
Canada,Cars,LMO,PHEV,2029,423440.3599396169,Global Net-zero,15.0,0.0
Canada,Cars,NCA,PHEV,2029,423440.3599396169,Global Net-zero,15.0,383509.9339973108
Canada,Cars,NMC,PHEV,2029,423440.3599396169,Global Net-zero,15.0,1438130.4944629204
Canada,Cars,Na-ion,PHEV,2029,423440.3599396169,Global Net-zero,15.0,287600.69247098814
Canada,Vans,LFP,PHEV,2029,43709.97263892819,Global Net-zero,21.8,456666.4956410981
Canada,Vans,LMFP,PHEV,2029,43709.97263892819,Global Net-zero,21.8,179779.37972374755
Canada,Vans,LMO,PHEV,2029,43709.97263892819,Global Net-zero,21.8,0.0
Canada,Vans,NCA,PHEV,2029,43709.97263892819,Global Net-zero,21.8,57534.73762505893
Canada,Vans,NMC,PHEV,2029,43709.97263892819,Global Net-zero,21.8,215750.50170695342
Canada,Vans,Na-ion,PHEV,2029,43709.97263892819,Global Net-zero,21.8,43146.288831776634
Canada,2 and 3 wheelers,LFP,BEV,2030,1464.6149990565148,Global Net-zero,3.0,4393.8449971695445
Canada,Buses,NMC,BEV,2030,1809.2302929521652,Global Net-zero,300.0,542769.0878856495
Canada,Cars,LFP,BEV,2030,1636922.64600434,Global Net-zero,65.0,52196634.25927269
Canada,Cars,LMFP,BEV,2030,1636922.64600434,Global Net-zero,65.0,22885569.975389775
Canada,Cars,LMO,BEV,2030,1636922.64600434,Global Net-zero,65.0,0.0
Canada,Cars,NCA,BEV,2030,1636922.64600434,Global Net-zero,65.0,4818854.731439872
Canada,Cars,NMC,BEV,2030,1636922.64600434,Global Net-zero,65.0,20476674.609529793
Canada,Cars,Na-ion,BEV,2030,1636922.64600434,Global Net-zero,65.0,6022238.414649962
Canada,Trucks,NMC,BEV,2030,17230.764694782527,Global Net-zero,350.0,6030767.643173885
Canada,Vans,LFP,BEV,2030,94769.20582130388,Global Net-zero,75.0,3486819.6974817785
Canada,Vans,LMFP,BEV,2030,94769.20582130388,Global Net-zero,75.0,1528793.136007819
Canada,Vans,LMO,BEV,2030,94769.20582130388,Global Net-zero,75.0,0.0
Canada,Vans,NCA,BEV,2030,94769.20582130388,Global Net-zero,75.0,321907.2998735137
Canada,Vans,NMC,BEV,2030,94769.20582130388,Global Net-zero,75.0,1367875.0245232452
Canada,Vans,Na-ion,BEV,2030,94769.20582130388,Global Net-zero,75.0,402295.27871143474
Canada,Buses,NMC,FCEV,2030,111.99997051608642,Global Net-zero,35.0,3919.9989680630247
Canada,Cars,LFP,FCEV,2030,172.30764694782525,Global Net-zero,1.75,147.9256841355906
Canada,Cars,LMFP,FCEV,2030,172.30764694782525,Global Net-zero,1.75,64.85789061851352
Canada,Cars,LMO,FCEV,2030,172.30764694782525,Global Net-zero,1.75,0.0
Canada,Cars,NCA,FCEV,2030,172.30764694782525,Global Net-zero,1.75,13.656673327967248
Canada,Cars,NMC,FCEV,2030,172.30764694782525,Global Net-zero,1.75,58.031061646440705
Canada,Cars,Na-ion,FCEV,2030,172.30764694782525,Global Net-zero,1.75,17.06707243018208
Canada,Trucks,NMC,FCEV,2030,51.69229408434758,Global Net-zero,350.0,18092.302929521655
Canada,Cars,LFP,PHEV,2030,534153.7055382583,Global Net-zero,15.0,3930596.749888551
Canada,Cars,LMFP,PHEV,2030,534153.7055382583,Global Net-zero,15.0,1723366.8078633598
Canada,Cars,LMO,PHEV,2030,534153.7055382583,Global Net-zero,15.0,0.0
Canada,Cars,NCA,PHEV,2030,534153.7055382583,Global Net-zero,15.0,362877.3198574155
Canada,Cars,NMC,PHEV,2030,534153.7055382583,Global Net-zero,15.0,1541968.2094625675
Canada,Cars,Na-ion,PHEV,2030,534153.7055382583,Global Net-zero,15.0,453496.496001981
Canada,Vans,LFP,PHEV,2030,55138.447023304085,Global Net-zero,21.8,589674.0414456459
Canada,Vans,LMFP,PHEV,2030,55138.447023304085,Global Net-zero,21.8,258542.08283128595
