material,stage,country,year,value,unit,note
strontium,mine,China,2007,190000,t,gross weight
strontium,mine,China,2008,200000,t,gross weight
strontium,mine,China,2009,210000,t,gross weight
strontium,mine,China,2010,220000,t,gross weight
strontium,mine,China,2011,190000,t,gross weight
strontium,mine,China,2012,100000,t,gross weight
strontium,mine,China,2013,120000,t,gross weight
strontium,mine,China,2014,170000,t,gross weight
strontium,mine,China,2015,180000,t,gross weight
strontium,mine,China,2016,50000,t,gross weight
strontium,mine,China,2017,50000,t,gross weight
strontium,mine,China,2018,50000,t,gross weight
strontium,mine,China,2019,50000,t,gross weight
strontium,mine,China,2020,80000,t,gross weight
strontium,mine,China,2021,80000,t,gross weight
strontium,mine,China,2022,80000,t,gross weight
strontium,mine,Iran,1994,20000,t,gross weight
strontium,mine,Iran,1995,20000,t,gross weight
strontium,mine,Iran,1996,20000,t,gross weight
strontium,mine,Iran,1997,20000,t,gross weight
strontium,mine,Iran,1998,20000,t,gross weight
strontium,mine,Iran,1999,20000,t,gross weight
strontium,mine,Iran,2000,2000,t,gross weight
strontium,mine,Iran,2001,2000,t,gross weight
strontium,mine,Iran,2002,2000,t,gross weight
strontium,mine,Iran,2003,2000,t,gross weight
strontium,mine,Iran,2004,2000,t,gross weight
strontium,mine,Iran,2005,7500,t,gross weight
strontium,mine,Iran,2006,7500,t,gross weight
strontium,mine,Iran,2009,2000,t,gross weight
strontium,mine,Iran,2010,2000,t,gross weight
strontium,mine,Iran,2011,2000,t,gross weight
strontium,mine,Iran,2017,40000,t,gross weight
strontium,mine,Iran,2018,37000,t,gross weight
strontium,mine,Iran,2019,37000,t,gross weight
strontium,mine,Iran,2020,90000,t,gross weight
strontium,mine,Iran,2021,110000,t,gross weight
strontium,mine,Iran,2022,110000,t,gross weight
strontium,mine,Mexico,1994,70000,t,gross weight
strontium,mine,Mexico,1995,71500,t,gross weight
strontium,mine,Mexico,1996,144000,t,gross weight
strontium,mine,Mexico,1997,145000,t,gross weight
strontium,mine,Mexico,1998,118000,t,gross weight
strontium,mine,Mexico,1999,120000,t,gross weight
strontium,mine,Mexico,2000,157000,t,gross weight
strontium,mine,Mexico,2001,160000,t,gross weight
strontium,mine,Mexico,2002,140000,t,gross weight
strontium,mine,Mexico,2003,127000,t,gross weight
strontium,mine,Mexico,2004,181000,t,gross weight
strontium,mine,Mexico,2005,115214,t,gross weight
strontium,mine,Mexico,2006,125000,t,gross weight
strontium,mine,Mexico,2007,96900,t,gross weight
strontium,mine,Mexico,2008,96900,t,gross weight
strontium,mine,Mexico,2009,37600,t,gross weight
strontium,mine,Mexico,2010,31400,t,gross weight
strontium,mine,Mexico,2011,31500,t,gross weight
strontium,mine,Mexico,2012,40900,t,gross weight
strontium,mine,Mexico,2013,40000,t,gross weight
strontium,mine,Mexico,2014,70000,t,gross weight
strontium,mine,Mexico,2015,79000,t,gross weight
strontium,mine,Mexico,2016,56500,t,gross weight
strontium,mine,Mexico,2017,70000,t,gross weight
strontium,mine,Mexico,2018,40000,t,gross weight
strontium,mine,Mexico,2019,40000,t,gross weight
strontium,mine,Mexico,2020,33500,t,gross weight
strontium,mine,Mexico,2021,21400,t,gross weight
strontium,mine,Mexico,2022,22000,t,gross weight
strontium,mine,Morocco,2002,4000,t,gross weight
strontium,mine,Morocco,2003,2700,t,gross weight
strontium,mine,Morocco,2004,2700,t,gross weight
strontium,mine,Morocco,2005,2700,t,gross weight
strontium,mine,Morocco,2006,2700,t,gross weight
strontium,mine,Morocco,2007,2700,t,gross weight
strontium,mine,Morocco,2008,2700,t,gross weight
strontium,mine,Morocco,2009,2600,t,gross weight
strontium,mine,Morocco,2010,2500,t,gross weight
strontium,mine,Morocco,2011,2500,t,gross weight
strontium,mine,Morocco,2012,2500,t,gross weight
strontium,mine,Morocco,2013,2500,t,gross weight
strontium,mine,Morocco,2014,2500,t,gross weight
strontium,mine,Pakistan,1994,1500,t,gross weight
strontium,mine,Pakistan,1995,1500,t,gross weight
strontium,mine,Pakistan,1996,2500,t,gross weight
strontium,mine,Pakistan,1997,2000,t,gross weight
strontium,mine,Pakistan,1998,670,t,gross weight
strontium,mine,Pakistan,1999,600,t,gross weight
strontium,mine,Pakistan,2000,600,t,gross weight
strontium,mine,Pakistan,2001,2000,t,gross weight
strontium,mine,Pakistan,2002,2000,t,gross weight
strontium,mine,Pakistan,2003,2000,t,gross weight
strontium,mine,Pakistan,2004,2000,t,gross weight
strontium,mine,Pakistan,2005,2000,t,gross weight
strontium,mine,Pakistan,2006,1900,t,gross weight
strontium,mine,Pakistan,2007,2000,t,gross weight
strontium,mine,Pakistan,2008,1700,t,gross weight
strontium,mine,Pakistan,2009,1800,t,gross weight
strontium,mine,Pakistan,2010,1600,t,gross weight
strontium,mine,Spain,1994,12000,t,gross weight
strontium,mine,Spain,1995,12000,t,gross weight
strontium,mine,Spain,1996,91000,t,gross weight
strontium,mine,Spain,1997,100000,t,gross weight
strontium,mine,Spain,1998,100000,t,gross weight
strontium,mine,Spain,1999,95000,t,gross weight
strontium,mine,Spain,2000,130000,t,gross weight
strontium,mine,Spain,2001,130000,t,gross weight
strontium,mine,Spain,2002,125000,t,gross weight
strontium,mine,Spain,2003,160000,t,gross weight
strontium,mine,Spain,2004,160000,t,gross weight
strontium,mine,Spain,2005,160000,t,gross weight
strontium,mine,Spain,2006,200000,t,gross weight
strontium,mine,Spain,2007,190000,t,gross weight
strontium,mine,Spain,2008,188000,t,gross weight
strontium,mine,Spain,2009,138000,t,gross weight
strontium,mine,Spain,2010,140000,t,gross weight
strontium,mine,Spain,2011,140000,t,gross weight
strontium,mine,Spain,2012,80000,t,gross weight
strontium,mine,Spain,2013,165000,t,gross weight
strontium,mine,Spain,2014,90000,t,gross weight
strontium,mine,Spain,2015,90000,t,gross weight
strontium,mine,Spain,2016,90000,t,gross weight
strontium,mine,Spain,2017,90000,t,gross weight
strontium,mine,Spain,2018,90000,t,gross weight
strontium,mine,Spain,2019,90000,t,gross weight
strontium,mine,Spain,2020,150000,t,gross weight
strontium,mine,Spain,2021,130000,t,gross weight
strontium,mine,Spain,2022,130000,t,gross weight
strontium,mine,Turkey,1994,40000,t,gross weight
strontium,mine,Turkey,1995,25000,t,gross weight
strontium,mine,Turkey,1996,25000,t,gross weight
strontium,mine,Turkey,1997,30000,t,gross weight
strontium,mine,Turkey,1998,30000,t,gross weight
strontium,mine,Turkey,1999,25000,t,gross weight
strontium,mine,Turkey,2000,25000,t,gross weight
strontium,mine,Turkey,2001,25000,t,gross weight
strontium,mine,Turkey,2002,70000,t,gross weight
strontium,mine,Turkey,2003,70000,t,gross weight
strontium,mine,Turkey,2004,70000,t,gross weight
strontium,mine,Turkey,2005,60000,t,gross weight
strontium,mine,Turkey,2006,60000,t,gross weight
strontium,mine,Turkey,2007,9000,t,gross weight
strontium,mine,Turkey,2008,1600,t,gross weight
strontium,mine,Turkey,2018,1000,t,gross weight
strontium,mine,United Kingdom,1994,1000,t,gross weight
strontium,mine,World,1994,180000,t,gross weight
strontium,mine,World,1995,170000,t,gross weight
strontium,mine,World,1996,330000,t,gross weight
strontium,mine,World,1997,340000,t,gross weight
strontium,mine,World,1998,311000,t,gross weight
strontium,mine,World,1999,304000,t,gross weight
strontium,mine,World,2000,370000,t,gross weight + modified by the author – see README
strontium,mine,World,2001,370000,t,gross weight
strontium,mine,World,2002,390000,t,gross weight
strontium,mine,World,2003,470000,t,gross weight
strontium,mine,World,2004,551000,t,gross weight
strontium,mine,World,2005,494000,t,gross weight
strontium,mine,World,2006,585000,t,gross weight
strontium,mine,World,2007,511000,t,gross weight
strontium,mine,World,2008,496000,t,gross weight
strontium,mine,World,2009,402000,t,gross weight
strontium,mine,World,2010,405000,t,gross weight
strontium,mine,World,2011,375000,t,gross weight
strontium,mine,World,2012,228000,t,gross weight
strontium,mine,World,2013,333000,t,gross weight
strontium,mine,World,2014,343000,t,gross weight
strontium,mine,World,2015,354000,t,gross weight
strontium,mine,World,2016,202000,t,gross weight
strontium,mine,World,2017,255000,t,gross weight
strontium,mine,World,2018,220000,t,gross weight
strontium,mine,World,2019,220000,t,gross weight
strontium,mine,World,2020,350000,t,gross weight
strontium,mine,World,2021,340000,t,gross weight
strontium,mine,World,2022,340000,t,gross weight
sulfur,production,Australia,2000,689000,t,
sulfur,production,Australia,2001,720000,t,
sulfur,production,Australia,2002,959000,t,
sulfur,production,Australia,2003,923000,t,
sulfur,production,Australia,2004,925000,t,
sulfur,production,Australia,2005,1010000,t,
sulfur,production,Australia,2006,941000,t,
sulfur,production,Australia,2007,950000,t,
sulfur,production,Australia,2008,938000,t,
sulfur,production,Australia,2009,930000,t,
sulfur,production,Australia,2010,940000,t,
sulfur,production,Australia,2011,940000,t,
sulfur,production,Australia,2012,860000,t,
sulfur,production,Australia,2013,860000,t,
sulfur,production,Australia,2014,830000,t,
sulfur,production,Australia,2015,900000,t,
sulfur,production,Australia,2016,900000,t,
sulfur,production,Australia,2017,900000,t,
sulfur,production,Australia,2018,900000,t,
sulfur,production,Australia,2019,900000,t,
sulfur,production,Australia,2020,900000,t,
sulfur,production,Australia,2021,900000,t,
sulfur,production,Australia,2022,900000,t,
sulfur,production,Belgium,2000,410000,t,
sulfur,production,Brazil,2010,480000,t,
sulfur,production,Brazil,2011,480000,t,
sulfur,production,Brazil,2012,480000,t,
sulfur,production,Brazil,2013,545000,t,
sulfur,production,Brazil,2014,540000,t,
sulfur,production,Brazil,2015,530000,t,
sulfur,production,Brazil,2016,530000,t,
sulfur,production,Brazil,2017,530000,t,
sulfur,production,Brazil,2018,500000,t,
sulfur,production,Brazil,2019,500000,t,
sulfur,production,Brazil,2020,500000,t,
sulfur,production,Canada,1994,9140000,t,
sulfur,production,Canada,1995,9010000,t,
sulfur,production,Canada,1996,9010000,t,
sulfur,production,Canada,1997,10200000,t,
sulfur,production,Canada,1998,9250000,t,
sulfur,production,Canada,1999,10100000,t,
sulfur,production,Canada,2000,9900000,t,
sulfur,production,Canada,2001,9360000,t,
sulfur,production,Canada,2002,8538000,t,
sulfur,production,Canada,2003,9030000,t,
sulfur,production,Canada,2004,8890000,t,
sulfur,production,Canada,2005,8973000,t,
sulfur,production,Canada,2006,9047000,t,
sulfur,production,Canada,2007,8967000,t,
sulfur,production,Canada,2008,9280000,t,
sulfur,production,Canada,2009,6940000,t,
sulfur,production,Canada,2010,7255000,t,
sulfur,production,Canada,2011,6520000,t,
sulfur,production,Canada,2012,5910000,t,
sulfur,production,Canada,2013,6370000,t,
sulfur,production,Canada,2014,5910000,t,
sulfur,production,Canada,2015,5780000,t,
sulfur,production,Canada,2016,5320000,t,
sulfur,production,Canada,2017,5460000,t,
sulfur,production,Canada,2018,5320000,t,
sulfur,production,Canada,2019,6940000,t,
sulfur,production,Canada,2020,4900000,t,
sulfur,production,Canada,2021,4880000,t,
sulfur,production,Canada,2022,4900000,t,
sulfur,production,Chile,1999,1040000,t,
sulfur,production,Chile,2000,1100000,t,
sulfur,production,Chile,2001,1160000,t,
sulfur,production,Chile,2002,1275000,t,
sulfur,production,Chile,2003,1300000,t,
sulfur,production,Chile,2004,1510000,t,
sulfur,production,Chile,2005,1660000,t,
sulfur,production,Chile,2006,1000000,t,
sulfur,production,Chile,2007,1573000,t,
sulfur,production,Chile,2008,1570000,t,
sulfur,production,Chile,2009,1600000,t,
sulfur,production,Chile,2010,1676000,t,
sulfur,production,Chile,2011,1720000,t,
sulfur,production,Chile,2012,1680000,t,
sulfur,production,Chile,2013,1700000,t,
sulfur,production,Chile,2014,1700000,t,
sulfur,production,Chile,2015,1700000,t,
sulfur,production,Chile,2016,1800000,t,
sulfur,production,Chile,2017,1800000,t,
sulfur,production,Chile,2018,1500000,t,
sulfur,production,Chile,2019,1500000,t,
sulfur,production,Chile,2020,1300000,t,
sulfur,production,Chile,2021,1500000,t,
sulfur,production,Chile,2022,1500000,t,
sulfur,production,China,1994,6030000,t,
sulfur,production,China,1995,6530000,t,
sulfur,production,China,1996,5470000,t,
sulfur,production,China,1997,6750000,t,
sulfur,production,China,1998,6150000,t,
sulfur,production,China,1999,5690000,t,
sulfur,production,China,2000,5220000,t,
sulfur,production,China,2001,5380000,t,
sulfur,production,China,2002,5730000,t,
sulfur,production,China,2003,6090000,t,
sulfur,production,China,2004,6630000,t,
sulfur,production,China,2005,7710000,t,
sulfur,production,China,2006,8020000,t,
sulfur,production,China,2007,8460000,t,
sulfur,production,China,2008,8610000,t,
sulfur,production,China,2009,9370000,t,
sulfur,production,China,2010,9600000,t,
sulfur,production,China,2011,9700000,t,
sulfur,production,China,2012,9900000,t,
sulfur,production,China,2013,10500000,t,
sulfur,production,China,2014,10500000,t,
sulfur,production,China,2015,8800000,t,
sulfur,production,China,2016,9150000,t,modified by the author – see README
sulfur,production,China,2017,8940000,t,modified by the author – see README
sulfur,production,China,2018,13762700,t,modified by the author – see README
sulfur,production,China,2019,14450000,t,modified by the author – see README
sulfur,production,China,2020,15340000,t,modified by the author – see README
sulfur,production,China,2021,15730000,t,modified by the author – see README
sulfur,production,China,2022,15060638,t,modified by the author – see README
sulfur,production,Finland,1999,725000,t,
sulfur,production,Finland,2000,850000,t,
sulfur,production,Finland,2001,543000,t,
sulfur,production,Finland,2002,690000,t,
sulfur,production,Finland,2003,706000,t,
sulfur,production,Finland,2004,702000,t,
sulfur,production,Finland,2005,720000,t,
sulfur,production,Finland,2006,615000,t,
sulfur,production,Finland,2007,615000,t,
sulfur,production,Finland,2008,615000,t,
sulfur,production,Finland,2009,615000,t,
sulfur,production,Finland,2010,590000,t,
sulfur,production,Finland,2011,590000,t,
sulfur,production,Finland,2012,1350000,t,
sulfur,production,Finland,2013,740000,t,
sulfur,production,Finland,2014,740000,t,
sulfur,production,Finland,2015,740000,t,
sulfur,production,Finland,2016,820000,t,
sulfur,production,Finland,2017,940000,t,
sulfur,production,Finland,2018,940000,t,
sulfur,production,Finland,2019,766000,t,
sulfur,production,Finland,2020,717000,t,
sulfur,production,Finland,2021,712000,t,
sulfur,production,Finland,2022,710000,t,
sulfur,production,France,1994,1100000,t,
sulfur,production,France,1995,1100000,t,
sulfur,production,France,1996,1200000,t,
sulfur,production,France,1997,1110000,t,
sulfur,production,France,1998,1050000,t,
sulfur,production,France,1999,1100000,t,
sulfur,production,France,2000,1110000,t,
sulfur,production,France,2001,1100000,t,
sulfur,production,France,2002,1000000,t,
sulfur,production,France,2003,1000000,t,
sulfur,production,France,2004,961000,t,
sulfur,production,France,2005,945000,t,
sulfur,production,France,2006,945000,t,
sulfur,production,France,2007,1306000,t,
sulfur,production,France,2008,1310000,t,
sulfur,production,France,2009,1310000,t,
sulfur,production,France,2010,1305000,t,
sulfur,production,France,2011,1310000,t,
sulfur,production,France,2012,650000,t,
sulfur,production,France,2013,650000,t,
sulfur,production,Germany,1997,1130000,t,
sulfur,production,Germany,1998,1180000,t,
sulfur,production,Germany,1999,1190000,t,
sulfur,production,Germany,2000,1240000,t,
sulfur,production,Germany,2001,1240000,t,
sulfur,production,Germany,2002,1240000,t,
sulfur,production,Germany,2003,2360000,t,
sulfur,production,Germany,2004,2150000,t,
sulfur,production,Germany,2005,2520000,t,
sulfur,production,Germany,2006,2290000,t,
sulfur,production,Germany,2007,2300000,t,
sulfur,production,Germany,2008,2310000,t,
sulfur,production,Germany,2009,3760000,t,
sulfur,production,Germany,2010,3905000,t,
sulfur,production,Germany,2011,3910000,t,
sulfur,production,Germany,2012,3820000,t,
sulfur,production,Germany,2013,3880000,t,
sulfur,production,Germany,2014,3800000,t,
sulfur,production,Germany,2015,3800000,t,
sulfur,production,Germany,2016,3800000,t,
sulfur,production,Germany,2017,888000,t,
sulfur,production,Germany,2018,868000,t,
sulfur,production,Germany,2019,670000,t,
sulfur,production,Germany,2020,633000,t,
sulfur,production,Germany,2021,592000,t,
sulfur,production,Germany,2022,600000,t,
sulfur,production,Greece,2020,500000,t,
sulfur,production,India,2001,941000,t,
sulfur,production,India,2002,945000,t,
sulfur,production,India,2003,1020000,t,
sulfur,production,India,2004,1070000,t,
sulfur,production,India,2005,1130000,t,
sulfur,production,India,2006,1170000,t,
sulfur,production,India,2007,1152000,t,
sulfur,production,India,2008,1170000,t,
sulfur,production,India,2009,1150000,t,
sulfur,production,India,2010,1171000,t,
sulfur,production,India,2011,1190000,t,
sulfur,production,India,2012,1190000,t,
sulfur,production,India,2013,2430000,t,
