Country,Mode,Powertrain,Year,EV_sales,Mass_vehicule,Scenario,Technology,Sub-technology,Metal,Metal intensity (g/vehicle),Metal_demand_t,Fiability_used,Comment
Canada,2 and 3 wheelers,BEV,2028,512.018380380415,0.09808569078889517,Current Measures,Vehicle body,BEV,Lead,310.0,0.015568719726229535,No comparison,
Canada,2 and 3 wheelers,BEV,2028,512.018380380415,0.09808569078889517,Current Measures,Vehicle body,BEV,Zinc,100.0,0.005022167653622431,No comparison,
Canada,Buses,BEV,2028,632.4932934111009,5.6752374182090595,Current Measures,Vehicle body,BEV,Aluminum,127302.0,456.95684388355704,No comparison,
Canada,Buses,BEV,2028,632.4932934111009,5.6752374182090595,Current Measures,Vehicle body,BEV,Chromium,11850.0,42.53616282556559,No comparison,
Canada,Buses,BEV,2028,632.4932934111009,5.6752374182090595,Current Measures,Vehicle body,BEV,Iron,902171.34,3238.3887776201427,No comparison,
Canada,Buses,BEV,2028,632.4932934111009,5.6752374182090595,Current Measures,Vehicle body,BEV,Lead,310.0,1.1127603777152182,No comparison,
Canada,Buses,BEV,2028,632.4932934111009,5.6752374182090595,Current Measures,Vehicle body,BEV,Zinc,100.0,0.3589549605532961,No comparison,
Canada,Cars,BEV,2028,572255.836895758,1.0,Current Measures,Vehicle body,BEV,Aluminum,127302.0,72849.31254850379,No comparison,
Canada,Cars,BEV,2028,572255.836895758,1.0,Current Measures,Vehicle body,BEV,Chromium,11850.0,6781.2316672147335,No comparison,
Canada,Cars,BEV,2028,572255.836895758,1.0,Current Measures,Vehicle body,BEV,Iron,902171.34,516272.81519506744,No comparison,
Canada,Cars,BEV,2028,572255.836895758,1.0,Current Measures,Vehicle body,BEV,Lead,310.0,177.399309437685,No comparison,
Canada,Cars,BEV,2028,572255.836895758,1.0,Current Measures,Vehicle body,BEV,Zinc,100.0,57.22558368957581,No comparison,
Canada,Trucks,BEV,2028,6023.745651534295,3.6892781241792854,Current Measures,Vehicle body,BEV,Aluminum,127302.0,2829.0671068073107,No comparison,
Canada,Trucks,BEV,2028,6023.745651534295,3.6892781241792854,Current Measures,Vehicle body,BEV,Chromium,11850.0,263.345785735233,No comparison,
Canada,Trucks,BEV,2028,6023.745651534295,3.6892781241792854,Current Measures,Vehicle body,BEV,Iron,902171.34,20049.200033764388,No comparison,
Canada,Trucks,BEV,2028,6023.745651534295,3.6892781241792854,Current Measures,Vehicle body,BEV,Lead,310.0,6.889214647925926,No comparison,
Canada,Trucks,BEV,2028,6023.745651534295,3.6892781241792854,Current Measures,Vehicle body,BEV,Zinc,100.0,2.222327305782557,No comparison,
Canada,Vans,BEV,2028,33130.601083438625,1.9577507575642077,Current Measures,Vehicle body,BEV,Aluminum,127302.0,8256.993500676397,No comparison,
Canada,Vans,BEV,2028,33130.601083438625,1.9577507575642077,Current Measures,Vehicle body,BEV,Chromium,11850.0,768.6082935304654,No comparison,
Canada,Vans,BEV,2028,33130.601083438625,1.9577507575642077,Current Measures,Vehicle body,BEV,Iron,902171.34,58516.149713881285,No comparison,
Canada,Vans,BEV,2028,33130.601083438625,1.9577507575642077,Current Measures,Vehicle body,BEV,Lead,310.0,20.10705240459445,No comparison,
Canada,Vans,BEV,2028,33130.601083438625,1.9577507575642077,Current Measures,Vehicle body,BEV,Zinc,100.0,6.486145936965952,No comparison,
Canada,Buses,FCEV,2028,39.15434673497292,5.6752374182090595,Current Measures,Vehicle body,ICEV,Aluminum,71300.0,15.843588235088106,No comparison,
Canada,Buses,FCEV,2028,39.15434673497292,5.6752374182090595,Current Measures,Vehicle body,ICEV,Iron,902171.34,200.4716862336279,No comparison,
Canada,Buses,FCEV,2028,39.15434673497292,5.6752374182090595,Current Measures,Vehicle body,ICEV,Lead,300.0,0.066663064102755,No comparison,
Canada,Buses,FCEV,2028,39.15434673497292,5.6752374182090595,Current Measures,Vehicle body,ICEV,Zinc,100.0,0.022221021367585,No comparison,
Canada,Cars,FCEV,2028,60.23745651534295,1.0,Current Measures,Vehicle body,ICEV,Aluminum,71300.0,4.294930649543952,No comparison,
Canada,Cars,FCEV,2028,60.23745651534295,1.0,Current Measures,Vehicle body,ICEV,Iron,902171.34,54.344506862638674,No comparison,
Canada,Cars,FCEV,2028,60.23745651534295,1.0,Current Measures,Vehicle body,ICEV,Lead,300.0,0.018071236954602887,No comparison,
Canada,Cars,FCEV,2028,60.23745651534295,1.0,Current Measures,Vehicle body,ICEV,Zinc,100.0,0.006023745651534295,No comparison,
Canada,Trucks,FCEV,2028,18.071236954602885,3.6892781241792854,Current Measures,Vehicle body,ICEV,Aluminum,71300.0,4.75355810706889,No comparison,
Canada,Trucks,FCEV,2028,18.071236954602885,3.6892781241792854,Current Measures,Vehicle body,ICEV,Iron,902171.34,60.14760010129318,No comparison,
Canada,Trucks,FCEV,2028,18.071236954602885,3.6892781241792854,Current Measures,Vehicle body,ICEV,Lead,300.0,0.02000094575204301,No comparison,
Canada,Trucks,FCEV,2028,18.071236954602885,3.6892781241792854,Current Measures,Vehicle body,ICEV,Zinc,100.0,0.006666981917347671,No comparison,
Canada,Cars,PHEV,2028,186736.11519756314,1.0,Current Measures,Vehicle body,PHEV,Aluminum,110658.0,20663.84503553194,No comparison,
Canada,Cars,PHEV,2028,186736.11519756314,1.0,Current Measures,Vehicle body,PHEV,Chromium,12789.0,2388.168177261635,No comparison,
Canada,Cars,PHEV,2028,186736.11519756314,1.0,Current Measures,Vehicle body,PHEV,Iron,902171.34,168467.9712741799,No comparison,
Canada,Cars,PHEV,2028,186736.11519756314,1.0,Current Measures,Vehicle body,PHEV,Lead,320.0,59.7555568632202,No comparison,
Canada,Cars,PHEV,2028,186736.11519756314,1.0,Current Measures,Vehicle body,PHEV,Zinc,100.0,18.673611519756314,No comparison,
Canada,Vans,PHEV,2028,19275.986084909742,1.9577507575642077,Current Measures,Vehicle body,PHEV,Aluminum,110658.0,4175.964724903437,No comparison,
Canada,Vans,PHEV,2028,19275.986084909742,1.9577507575642077,Current Measures,Vehicle body,PHEV,Chromium,12789.0,482.62586407480757,No comparison,
Canada,Vans,PHEV,2028,19275.986084909742,1.9577507575642077,Current Measures,Vehicle body,PHEV,Iron,902171.34,34045.75983353092,No comparison,
Canada,Vans,PHEV,2028,19275.986084909742,1.9577507575642077,Current Measures,Vehicle body,PHEV,Lead,320.0,12.076024435369336,No comparison,
Canada,Vans,PHEV,2028,19275.986084909742,1.9577507575642077,Current Measures,Vehicle body,PHEV,Zinc,100.0,3.7737576360529173,No comparison,
Canada,2 and 3 wheelers,BEV,2029,615.5692379584278,0.09808569078889517,Current Measures,Vehicle body,BEV,Aluminum,127302.0,7.686308126808297,No comparison,
Canada,2 and 3 wheelers,BEV,2029,615.5692379584278,0.09808569078889517,Current Measures,Vehicle body,BEV,Chromium,11850.0,0.7154856271125224,No comparison,
Canada,2 and 3 wheelers,BEV,2029,615.5692379584278,0.09808569078889517,Current Measures,Vehicle body,BEV,Iron,902171.34,54.47178286606283,No comparison,
Canada,2 and 3 wheelers,BEV,2029,615.5692379584278,0.09808569078889517,Current Measures,Vehicle body,BEV,Lead,310.0,0.01871734551939932,No comparison,
Canada,2 and 3 wheelers,BEV,2029,615.5692379584278,0.09808569078889517,Current Measures,Vehicle body,BEV,Zinc,100.0,0.006037853393354619,No comparison,
Canada,Buses,BEV,2029,760.4090586545285,5.6752374182090595,Current Measures,Vehicle body,BEV,Aluminum,127302.0,549.3720283250381,No comparison,
Canada,Buses,BEV,2029,760.4090586545285,5.6752374182090595,Current Measures,Vehicle body,BEV,Chromium,11850.0,51.13869802243249,No comparison,
Canada,Buses,BEV,2029,760.4090586545285,5.6752374182090595,Current Measures,Vehicle body,BEV,Iron,902171.34,3893.322170527702,No comparison,
Canada,Buses,BEV,2029,760.4090586545285,5.6752374182090595,Current Measures,Vehicle body,BEV,Lead,310.0,1.3378056022746052,No comparison,
Canada,Buses,BEV,2029,760.4090586545285,5.6752374182090595,Current Measures,Vehicle body,BEV,Zinc,100.0,0.43155019428213076,No comparison,
Canada,Cars,BEV,2029,687989.1483064782,1.0,Current Measures,Vehicle body,BEV,Aluminum,127302.0,87582.39455771129,No comparison,
Canada,Cars,BEV,2029,687989.1483064782,1.0,Current Measures,Vehicle body,BEV,Chromium,11850.0,8152.671407431766,No comparison,
Canada,Cars,BEV,2029,687989.1483064782,1.0,Current Measures,Vehicle body,BEV,Iron,902171.34,620684.0918331142,No comparison,
Canada,Cars,BEV,2029,687989.1483064782,1.0,Current Measures,Vehicle body,BEV,Lead,310.0,213.27663597500822,No comparison,
Canada,Cars,BEV,2029,687989.1483064782,1.0,Current Measures,Vehicle body,BEV,Zinc,100.0,68.79891483064782,No comparison,
Canada,Trucks,BEV,2029,7241.991034805033,3.6892781241792854,Current Measures,Vehicle body,BEV,Aluminum,127302.0,3401.2190768947703,No comparison,
Canada,Trucks,BEV,2029,7241.991034805033,3.6892781241792854,Current Measures,Vehicle body,BEV,Chromium,11850.0,316.6049713374733,No comparison,
Canada,Trucks,BEV,2029,7241.991034805033,3.6892781241792854,Current Measures,Vehicle body,BEV,Iron,902171.34,24103.96044237889,No comparison,
Canada,Trucks,BEV,2029,7241.991034805033,3.6892781241792854,Current Measures,Vehicle body,BEV,Lead,310.0,8.282492921064701,No comparison,
Canada,Trucks,BEV,2029,7241.991034805033,3.6892781241792854,Current Measures,Vehicle body,BEV,Zinc,100.0,2.6717719100208717,No comparison,
Canada,Vans,BEV,2029,39830.95069142768,1.9577507575642077,Current Measures,Vehicle body,BEV,Aluminum,127302.0,9926.89206442691,No comparison,
Canada,Vans,BEV,2029,39830.95069142768,1.9577507575642077,Current Measures,Vehicle body,BEV,Chromium,11850.0,924.0520256041449,No comparison,
Canada,Vans,BEV,2029,39830.95069142768,1.9577507575642077,Current Measures,Vehicle body,BEV,Iron,902171.34,70350.48558388234,No comparison,
Canada,Vans,BEV,2029,39830.95069142768,1.9577507575642077,Current Measures,Vehicle body,BEV,Lead,310.0,24.173512906099994,No comparison,
Canada,Vans,BEV,2029,39830.95069142768,1.9577507575642077,Current Measures,Vehicle body,BEV,Zinc,100.0,7.797907389064514,No comparison,
Canada,Buses,FCEV,2029,47.07294172623271,5.6752374182090595,Current Measures,Vehicle body,ICEV,Aluminum,71300.0,19.04780357524319,No comparison,
Canada,Buses,FCEV,2029,47.07294172623271,5.6752374182090595,Current Measures,Vehicle body,ICEV,Iron,902171.34,241.01518198504823,No comparison,
Canada,Buses,FCEV,2029,47.07294172623271,5.6752374182090595,Current Measures,Vehicle body,ICEV,Lead,300.0,0.08014503608096714,No comparison,
Canada,Buses,FCEV,2029,47.07294172623271,5.6752374182090595,Current Measures,Vehicle body,ICEV,Zinc,100.0,0.026715012026989046,No comparison,
Canada,Cars,FCEV,2029,72.41991034805034,1.0,Current Measures,Vehicle body,ICEV,Aluminum,71300.0,5.16353960781599,No comparison,
Canada,Cars,FCEV,2029,72.41991034805034,1.0,Current Measures,Vehicle body,ICEV,Iron,902171.34,65.33516756138044,No comparison,
Canada,Cars,FCEV,2029,72.41991034805034,1.0,Current Measures,Vehicle body,ICEV,Lead,300.0,0.0217259731044151,No comparison,
Canada,Cars,FCEV,2029,72.41991034805034,1.0,Current Measures,Vehicle body,ICEV,Zinc,100.0,0.0072419910348050336,No comparison,
Canada,Trucks,FCEV,2029,21.7259731044151,3.6892781241792854,Current Measures,Vehicle body,ICEV,Aluminum,71300.0,5.714920115534644,No comparison,
Canada,Trucks,FCEV,2029,21.7259731044151,3.6892781241792854,Current Measures,Vehicle body,ICEV,Iron,902171.34,72.31188132713666,No comparison,
Canada,Trucks,FCEV,2029,21.7259731044151,3.6892781241792854,Current Measures,Vehicle body,ICEV,Lead,300.0,0.024045947190187846,No comparison,
Canada,Trucks,FCEV,2029,21.7259731044151,3.6892781241792854,Current Measures,Vehicle body,ICEV,Zinc,100.0,0.008015315730062615,No comparison,
Canada,Cars,PHEV,2029,224501.72207895602,1.0,Current Measures,Vehicle body,PHEV,Aluminum,110658.0,24842.911561813115,No comparison,
Canada,Cars,PHEV,2029,224501.72207895602,1.0,Current Measures,Vehicle body,PHEV,Chromium,12789.0,2871.1525236677685,No comparison,
Canada,Cars,PHEV,2029,224501.72207895602,1.0,Current Measures,Vehicle body,PHEV,Iron,902171.34,202539.0194402793,No comparison,
Canada,Cars,PHEV,2029,224501.72207895602,1.0,Current Measures,Vehicle body,PHEV,Lead,320.0,71.84055106526593,No comparison,
Canada,Cars,PHEV,2029,224501.72207895602,1.0,Current Measures,Vehicle body,PHEV,Zinc,100.0,22.4501722078956,No comparison,
Canada,Vans,PHEV,2029,23174.371311376108,1.9577507575642077,Current Measures,Vehicle body,PHEV,Aluminum,110658.0,5020.513954089315,No comparison,
Canada,Vans,PHEV,2029,23174.371311376108,1.9577507575642077,Current Measures,Vehicle body,PHEV,Chromium,12789.0,580.2323642108863,No comparison,
Canada,Vans,PHEV,2029,23174.371311376108,1.9577507575642077,Current Measures,Vehicle body,PHEV,Iron,902171.34,40931.191612440634,No comparison,
Canada,Vans,PHEV,2029,23174.371311376108,1.9577507575642077,Current Measures,Vehicle body,PHEV,Lead,320.0,14.518285757094661,No comparison,
Canada,Vans,PHEV,2029,23174.371311376108,1.9577507575642077,Current Measures,Vehicle body,PHEV,Zinc,100.0,4.536964299092081,No comparison,
Canada,2 and 3 wheelers,BEV,2030,725.7048408591357,0.09808569078889517,Current Measures,Vehicle body,BEV,Aluminum,127302.0,9.061516840021826,No comparison,
Canada,2 and 3 wheelers,BEV,2030,725.7048408591357,0.09808569078889517,Current Measures,Vehicle body,BEV,Chromium,11850.0,0.8434979384004858,No comparison,
Canada,2 and 3 wheelers,BEV,2030,725.7048408591357,0.09808569078889517,Current Measures,Vehicle body,BEV,Iron,902171.34,64.21769328050664,No comparison,
Canada,2 and 3 wheelers,BEV,2030,725.7048408591357,0.09808569078889517,Current Measures,Vehicle body,BEV,Lead,310.0,0.022066190793599207,No comparison,
Canada,2 and 3 wheelers,BEV,2030,725.7048408591357,0.09808569078889517,Current Measures,Vehicle body,BEV,Zinc,100.0,0.007118126062451357,No comparison,
Canada,Buses,BEV,2030,896.4589210612853,5.6752374182090595,Current Measures,Vehicle body,BEV,Aluminum,127302.0,647.6638464104133,No comparison,
Canada,Buses,BEV,2030,896.4589210612853,5.6752374182090595,Current Measures,Vehicle body,BEV,Chromium,11850.0,60.28826397042778,No comparison,
Canada,Buses,BEV,2030,896.4589210612853,5.6752374182090595,Current Measures,Vehicle body,BEV,Iron,902171.34,4589.902438183506,No comparison,
Canada,Buses,BEV,2030,896.4589210612853,5.6752374182090595,Current Measures,Vehicle body,BEV,Lead,310.0,1.5771613359352414,No comparison,
Canada,Buses,BEV,2030,896.4589210612853,5.6752374182090595,Current Measures,Vehicle body,BEV,Zinc,100.0,0.5087617212694328,No comparison,
Canada,Cars,BEV,2030,811081.8809602105,1.0,Current Measures,Vehicle body,BEV,Aluminum,127302.0,103252.34560999672,No comparison,
Canada,Cars,BEV,2030,811081.8809602105,1.0,Current Measures,Vehicle body,BEV,Chromium,11850.0,9611.320289378495,No comparison,
Canada,Cars,BEV,2030,811081.8809602105,1.0,Current Measures,Vehicle body,BEV,Iron,902171.34,731734.8273955935,No comparison,
Canada,Cars,BEV,2030,811081.8809602105,1.0,Current Measures,Vehicle body,BEV,Lead,310.0,251.43538309766524,No comparison,
Canada,Cars,BEV,2030,811081.8809602105,1.0,Current Measures,Vehicle body,BEV,Zinc,100.0,81.10818809602104,No comparison,
Canada,Trucks,BEV,2030,8537.70401010748,3.6892781241792854,Current Measures,Vehicle body,BEV,Aluminum,127302.0,4009.753893991158,No comparison,
Canada,Trucks,BEV,2030,8537.70401010748,3.6892781241792854,Current Measures,Vehicle body,BEV,Chromium,11850.0,373.2508809272063,No comparison,
Canada,Trucks,BEV,2030,8537.70401010748,3.6892781241792854,Current Measures,Vehicle body,BEV,Iron,902171.34,28416.56096221757,No comparison,
Canada,Trucks,BEV,2030,8537.70401010748,3.6892781241792854,Current Measures,Vehicle body,BEV,Lead,310.0,9.764369036914259,No comparison,
Canada,Trucks,BEV,2030,8537.70401010748,3.6892781241792854,Current Measures,Vehicle body,BEV,Zinc,100.0,3.1497964635207287,No comparison,
Canada,Vans,BEV,2030,46957.372055591135,1.9577507575642077,Current Measures,Vehicle body,BEV,Aluminum,127302.0,11702.9786116883,No comparison,
Canada,Vans,BEV,2030,46957.372055591135,1.9577507575642077,Current Measures,Vehicle body,BEV,Chromium,11850.0,1089.380343973436,No comparison,
Canada,Vans,BEV,2030,46957.372055591135,1.9577507575642077,Current Measures,Vehicle body,BEV,Iron,902171.34,82937.36073351695,No comparison,
Canada,Vans,BEV,2030,46957.372055591135,1.9577507575642077,Current Measures,Vehicle body,BEV,Lead,310.0,28.49855752166795,No comparison,
Canada,Vans,BEV,2030,46957.372055591135,1.9577507575642077,Current Measures,Vehicle body,BEV,Zinc,100.0,9.193083071505791,No comparison,
Canada,Buses,FCEV,2030,55.49507606569861,5.6752374182090595,Current Measures,Vehicle body,ICEV,Aluminum,71300.0,22.455773306887487,No comparison,
Canada,Buses,FCEV,2030,55.49507606569861,5.6752374182090595,Current Measures,Vehicle body,ICEV,Iron,902171.34,284.13681760183607,No comparison,
Canada,Buses,FCEV,2030,55.49507606569861,5.6752374182090595,Current Measures,Vehicle body,ICEV,Lead,300.0,0.09448431966432322,No comparison,
Canada,Buses,FCEV,2030,55.49507606569861,5.6752374182090595,Current Measures,Vehicle body,ICEV,Zinc,100.0,0.03149477322144107,No comparison,
Canada,Cars,FCEV,2030,85.37704010107478,1.0,Current Measures,Vehicle body,ICEV,Aluminum,71300.0,6.087382959206632,No comparison,
Canada,Cars,FCEV,2030,85.37704010107478,1.0,Current Measures,Vehicle body,ICEV,Iron,902171.34,77.02471867322036,No comparison,
Canada,Cars,FCEV,2030,85.37704010107478,1.0,Current Measures,Vehicle body,ICEV,Lead,300.0,0.025613112030322436,No comparison,
Canada,Cars,FCEV,2030,85.37704010107478,1.0,Current Measures,Vehicle body,ICEV,Zinc,100.0,0.008537704010107477,No comparison,
Canada,Trucks,FCEV,2030,25.613112030322437,3.6892781241792854,Current Measures,Vehicle body,ICEV,Aluminum,71300.0,6.737414635470837,No comparison,
Canada,Trucks,FCEV,2030,25.613112030322437,3.6892781241792854,Current Measures,Vehicle body,ICEV,Iron,902171.34,85.24968288665269,No comparison,
Canada,Trucks,FCEV,2030,25.613112030322437,3.6892781241792854,Current Measures,Vehicle body,ICEV,Lead,300.0,0.028348168171686554,No comparison,
Canada,Trucks,FCEV,2030,25.613112030322437,3.6892781241792854,Current Measures,Vehicle body,ICEV,Zinc,100.0,0.009449389390562184,No comparison,
Canada,Cars,PHEV,2030,264668.82431333186,1.0,Current Measures,Vehicle body,PHEV,Aluminum,110658.0,29287.72276086468,No comparison,
Canada,Cars,PHEV,2030,264668.82431333186,1.0,Current Measures,Vehicle body,PHEV,Chromium,12789.0,3384.8495941432016,No comparison,
Canada,Cars,PHEV,2030,264668.82431333186,1.0,Current Measures,Vehicle body,PHEV,Iron,902171.34,238776.6278869832,No comparison,
Canada,Cars,PHEV,2030,264668.82431333186,1.0,Current Measures,Vehicle body,PHEV,Lead,320.0,84.69402378026619,No comparison,
Canada,Cars,PHEV,2030,264668.82431333186,1.0,Current Measures,Vehicle body,PHEV,Zinc,100.0,26.466882431333183,No comparison,
Canada,Vans,PHEV,2030,27320.652832343934,1.9577507575642077,Current Measures,Vehicle body,PHEV,Aluminum,110658.0,5918.767630700729,No comparison,
Canada,Vans,PHEV,2030,27320.652832343934,1.9577507575642077,Current Measures,Vehicle body,PHEV,Chromium,12789.0,684.0456110632002,No comparison,
Canada,Vans,PHEV,2030,27320.652832343934,1.9577507575642077,Current Measures,Vehicle body,PHEV,Iron,902171.34,48254.46442677349,No comparison,
Canada,Vans,PHEV,2030,27320.652832343934,1.9577507575642077,Current Measures,Vehicle body,PHEV,Lead,320.0,17.115849209494417,No comparison,
Canada,Vans,PHEV,2030,27320.652832343934,1.9577507575642077,Current Measures,Vehicle body,PHEV,Zinc,100.0,5.348702877967004,No comparison,
